별점,리뷰,날짜
4,정통 충무김밥은 호불호가 갈릴 맛이지만 원조의 맛은 이맛인거 같긴합니다. 서울에서 파는 충무김밥과는 맛도 다르고 투박하지만 지역 특유의 맛은 있다고 생각합니다. 1인분 가격이 저렴한 편이 아닌데 양도 푸짐한편이 아니기 때문에 충무김밥 맛집으로 기대를 잔득하고 가신다면 실망감이 클 가능성이 높습니다.,5년 전
5,김밥과 잘익은 석박지 오징어 .. 맛있어요!,6년 전
4,아침 일찍 7시 40분에 갔더니 사람 딱 한명 있어서 안 기다리고 잘 먹음. 사람이 아무도 없어서 그런지 불친절하지는 않았다. 양은 2인분은 먹어야 성인 남자 1명이 먹기 충분한 양일듯 싶지만 원래 충무김밥이 그런(?) 음식이니까 괜찮다. 맛도 괜찮고 깨끗하다.,4년 전
5,"유명하다길래 가봤는데 기대를 안해서 그런지 생각보다 맛있었음.
특히 같이 주시는 국물이 맛있어서 두번 먹었네용!! 금액이 비싼거 같긴 한데 재료가 신선했고 간도 잘 맞았어요",4년 전
5,"10여년 전에 왔을때 충무김밥 처음 접했던곳. 여전히 맛있네요. 사람이 적어서인지 친절하시고요. 다른후기에도 적었지만 충무김밥은 tv에서 보고 막 기대하고 가서 먹어보면 이게뭐야하며 실망하지만, 서울와서 자꾸 생각나서 다시 충무에 오게 만드는 요물이에요. 매장에서 먹고 포장도 해와서 먹고 또 먹고...",6년 전
3,"그냥  전국 어디서나  먹을 수 있는 충무김밥.
지역  문화소비로  한끼 들렀다 가지만...",11달 전
5,"생각보다 맛나네요
가격은 1인 5500원

전체적으로 짭지 않고
무가 가장 맛나고
오뎅양념도 맛났어요

만족함",5년 전
3,김밥 8조각에 오천오백원 너무비싸고 친절도 낮음. 가격대비 맛있다는 느낌은 없음. 충무김밥이라는 전통과 분위기에 먹은것임. 많이 찿아오는 손님들을 위해 친절과 맛을 업시켜주길 바람.,5년 전
3,"거제에서 돌아오는 길에 정말 (부탁으로) 충무김밥만 사려고 잠깐 들렸습니다. 15인분(1인분 5500원)을 포장해서 갔는데 맛은 '그럭저럭'
'정말 맛있다'라는 생각은 들지 않았습니다. 다만 나중에 다시 통영에 들린다면 주변 충무김밥집들과 비교를 위해 하나씩 사서 먹어보고 진짜 '맛집'을 찾아봐야 겠다는 '도전의식'이 생겼습니다ㅋ 근처 통영중앙시장이 있어 먹고 구경하기 '딱'인 듯 합니다.",4년 전
5,사람 많고 맛좋네요 ^^,2년 전
1,맛없었어요..서울 여느 충무김밥보다 못했어요,4년 전
2,솔직히 왜 맛집이라고하는지 이해가안됩니다... 김도 좋은김도아닌거같고 솔직히 오징어오뎅볶아서주는건 나도 그맛낼정도입니다.. 5500원에 1인분.. 통영 충무김밥 서민음식이 언제 이리 귀빈음식으로 변질되는지.. 이집뿐만이아니라 다 똑같음 안타깝다..,6년 전
4,"충무김밥 맛 있어요..
비슷한 맛이라 생각하지만 충무김밥 밥과 반찬 맛이 차이가 많아요.. 부산이라 통영은 일년에 한두번 방문하지만 저는 뚱보할매 또는 3대원조집 갑니다^^",6년 전
3,사람많음.그냥 유명하다니깐 와서 먹어봄.그럭저럭 먹을만함,8년 전
5,"꿀빵이 점령해나가는 골목에서  아직도 건재한 충무김밥집
한가해 보이는 시간에도 간간이 관광객분들과
현지인 분들도 수시로 포장해 나갑니다.
별것 없어 보이지만 맛있습니다.
통영에 간다면 간단히 요기할만 음식",5년 전
1,반찬 양이 적고 밥이 맛없어요. 여기는 건너뛰시길. 통영이 충무김밥이 여러브랜드가 있고 맛도 양도 다양하나 이곳은 그리 추천할만하지 않아요. 브랜드는 잘 알려진거같은데 비추. 양파가 들어가있고 김치섞박지가 맛이 없어요.,6년 전
2,"작년 봄 통영갔을때 뚱보할매김밥집 앞에서 서비스 엉망이란 다른 분의 불평을 듣고 고심끝에 조금 친절해 보이는 근처 다른 집에서 사다 먹었는데 맛이 정말 엉망.
가장 맛있는 충무김밥은 서울인듯합니다.",10년 전
5,"통영하면 충무김밥이고 얼마나많은가게들이있는지~~
이집김밥은 석밖지ㆍ오지머ㆍ오뎅양념이 느끼하지않고 입에 착감기는 맛있는
식감 을느끼게 해줘서 배가부른데도 일인분추가할정도~~시락국또한 너무시원한게 한그릇추가 할 정도 맛있어요ㆍ",5년 전
4,이게 뭐 맛있어서 줄을 서서 먹나 했는데 먹다보면 이상하게 맛있음. 결국 1인분 추가. 통영 왔으면 한 번쯤 부담없이 먹거나 시간 없을 때는 포장 추천. 주말 가게앞 해변도로 극심 정체 미리 유념.,4년 전
5,"뚱보할매김밥집 - 충무김밥, 오징어 무난했던 가게.

솔직히 멀리서 찾아올 정도로 그리 맛있는 집인지는 잘 모르겠음.🤔❔

충무김밥, 오징어, 김치 전체적으로 조화로운 맛.^^

직원분들 친절하심.",5년 전
4,"통영에 있는 유명한 충무김밥 중의 하나...
다른 지역의 충무 김밥 보다 맛과 비쥬얼은 휠씬 좋다.
다른 메뉴는 없고 오직 김밥만 있어, 조금 아쉽기는 하다.",4년 전
1,"맛 보통, 다른집이랑 맛차이 없으나 가격은 5백원 더 비싸고, 주말에는 왜 셀프 배식? 어이없음. 5500원이 싼 가격도 아니고. 가서 호구되지 마시고, 다른 조용한데로 가세요. 맛은 거기서 거기입니다.",6년 전
5,간만에 맛있게 먹었어요ㅎㅎ,4년 전
1,"원조라고 해서 갔는데, 1인분에 5,500원 띠용?? 고봉민 아저씨가 울고가겠어요... 맛있는지도 모르겠구ㅎㅎ 제 인생 마지막 충무김밥일 듯 합니다ㅎㅎ 옆에 외국인분 많이 남가시던데 한국음식에 나쁜 이미지 생기실까 두렵네유ㅎㅎ",5년 전
2,"밥은 미리 싸 놓은걸 포장해 주었고
오징어 무침은 그럭저럭 맛있었지만 석박지는 맛없었다. 별두개는 오징어 무침에 대한 예의이다. 가격도 비싸고 .... 생각 안날맛",5년 전
5,"줄이 후덜덜ㅠㅠ
하지만 맛은 굿굿",4년 전
1,"1인분에 김밥 8조각, 석박이 김치, 오징어어묵무침, 시래기국이 나온다. 1인분에 5500원이다. 매년 가격이 오르고 있다. 그러나 김밥은 같은 8조각이 나오지만 그 크기가 거의 절반 수준으로 줄어들어 이제는 가고 싶지 않다. 너무 불친절하다. 통영이 왜 이렇게 되어가지는 모르겠다. 예전과 비교해보면 지금의 수준은 거의 8000천원 느낌이 든다. 왜냐면 가격은 올랐고 김밥양은 반으로 줄었으니 말이다.",6년 전
5,충무김밥의 원조. 이후에 여러 집들이 원조라 주장하지만 진짜 원조는 뭔가 다르다. 충무 중앙시장에 오면 반드시 한번은 들린다.,1년 전
4,음식맛은 개인적인 차이는 있습니다. 제 기준으로는 맛이 별차이 없습니다. 원조 및 소문이 있는곳 이라 한가한 시간에 식사를 하면서 그다지 차이는  없다고 느꼈습니다. 화장실도 하나에 세면대도 바로 옆애 붙어 있어 불편합니다. 그냥 기념으로 한번 들러 보시면 좋을 듯 합니다. 맛있게 드세요!  1인분 양이 얼마되지 않기 때문에 주문하실 때 인원 대비 먹을 양을 고려하여 주문하시면 좋습니다.,4년 전
1,"통영할매충무김밥
예전맛이 안납니다. 불친절하구요",5년 전
2,누구나 예상하는 평범한 맛입니다. 통영 왔으니 먹어 본다는 느낌.. 숙소에서 먹을려고 싸왔는데 미리 포장해 둔거 국물없이 봉지에 넣어줍니다. 다른 데보다 쬐끔 더 비싸게 줄 만큼은 아닌 듯.. 재방문 의사는 없습니다..,6년 전
4,"통영 오면 꼭 들르긴 하지만 솔직히 어디가 원조인지 더 맛있는지 구별하기 어렵다. 그냥 오랜된 집 2곳 중에 한군데서 사먹는다.
미묘하게 오징어양념,깍뚜기 맛이 다르긴 하지만 다 괜찮다.",4년 전
