별점,리뷰,날짜
5,카카오맵에 맛집으로 나와 찾아갔습니다. 물회를 시켰는데 맵지않고 엄청 맛있습니다! 반찬들도 맛있고요! 행복하네요 ㅋㅋㅋ,1년 전
5,"여사장님...왕 친절하시고
깻끝하고 뷰 넘좋고 일출 화려합니다",3년 전
3,강구안 앞쪽에 위치한 적당한 관광지 밥집,5년 전
4,도다리쑥국과 밑반찬이 맛있고 깨끗하고 친절하고 부둣가에 있어 접근이 용이함,5년 전
5,"어머니의 음식처럼 하나하나에 정성이 보이고 맛깔스럽습니다.
줄을 서서 먹는 곳에는 다 이유가 있나봅니다.
사장님도 너무 친절하시고~~
감사히 잘먹었습니다.",1년 전
5,"너무 신선하고 맛있었어요^^
특히 멍게는 제철도 아닌데 겁나 싱싱했어요.저흰 5서명이 가서 골고루 식혀 먹어봤는넘 ㅁ다 짱이였구 멸치 초무침도 반찬으로 나오는데 짱짱
대로 쭉 맛 변하지 말아주세여 제발요..똑 갈게요",3년 전
4,가면 항상 성게비빔밥+복국 먹고와요 복국 해장에 최고에요,5년 전
4,"참복을 먹었는데 복 양도 넉넉하고 국물이 시원합니다
많은 양인데도 국물도 남김없이 다~먹었습니다
사장님께서도 친절하셔서 관광 조언도 들었습니다
다만 아쉬운점은 실내가 협소합니다",2년 전
5,통영 도다리쑥국  구수하고 맛나게 잘 먹었습니다.,2년 전
4,아침식사가 맛있는 곳! 이곳 복 해장국은 아침 식사로 딱!,6년 전
5,"메운탕 먹었습니다.
성게비빔밥도 맛있답니다.
점원이 굉장히 친절했습니다.",5년 전
5,역시 최고네요,2년 전
5,"여섯명이 방문해서 각자 먹고픈걸 주문했는데 친절하고 빠르게  챙겨주셔서 감사했어요
성게알 비빔밥, 성게미역국, 칼치호박찌게, 돈가스, 생선구이.
성게알 비빔밥은 따로 성게알을 더 챙겨주셔서 므훗 바다향에 푹 빠졌었어요
담번에도 꼭 동광식당으로 식사를 해결하러 갈겁니다요^^",2년 전
4,깔끔한 아침 식사로 제격 성게알 미역국 최고,5달 전
5,복집인데...10시쯤에는 아침도해요 복요리는 당연히 맛있고요 성게비빔밥이 너무맛있어요 저혼자 성게비빔밥에 성게미역국 2가지 다먹었어요 갈치조림도 맛있는데 국물 자작자작조림 스타일은 아니에요 오히려 짜지않은 국물이 많아서 떠먹을수있는 조림이라고 생각하면 딱이네요~~전 모든메뉴 깔끔하고 맛나게 잘먹었어요~~또가고싶네요^^,3년 전
1,"기대하고 간 집이었는데, 실망스러웠습니다.성게알 비빔밥 17,000원 내고 먹었는데, 값싼 야채에 아주 적은양의 성게알이었습니다. 만칠천원의 쿼리티 있는 음식을 기대하시면 추천하지 않습니다. 4인식사에 술 하나에 9만원 지불했습니다.",1년 전
4,"성게비빔밥. 물회 맛있음
공간협소. 사장님친절",6년 전
5,반찬도 정갈하고 성게비빔밥 물회 모두 맛있었다.,5년 전
5,맛있어요! 지나갈 때마다 들여다보는데 손님 계속 있어 만석,4년 전
5,통영오면 늘 들르는 계절음식 맛집입니다.  멍게비빔밥 복국에 멸치무침 반찬 맛나게 먹었네요.,1년 전
5,"너무 맛있어요! 인생 맛집으로 등록입니다!!
맛집인데 심지어 너무 친절하세요^^ 반찬 하나하나 다 맛있어요. 간이 쎄지 않고 본연의 채소 맛을 가지고 있어요^^ 도다리쑥국, 까치복 먹었어요. 시~~~원하고 개운한 맛!! 창란젓 너무 맛있어서 샀어요 ㅋㅋ 또 갑니다!! 통영 별다른거 없지만 이 식당때문에 또 갑니다!!",3년 전
3,"통영에서 가장 오래된 식당이라고 해서 많이 기대했는데, 생각했던 것보다 매장은 매우 작았습니다.

졸복국이 뚝배기에 나오지 않는 것도 이해가 되지 않았는데, 맛도 그냥그냥 평범한 수준이어서, 집 근처에서 먹었던 황산옥의 복지리가 그리워졌습니다.",2년 전
5,"전복해물된장, 물회, 성게비빔밤 먹었는데 정말 다 맛있었구요 아이가 된장찌게 정말 좋아했구요. 물회도 고급진 맛이였습니다~ 가격도 적당합니다. 단연코 최고는 성게비빔밤과 곁들어진 졸복국!!! 최고입니다~~! 전반적으로 찬 포함 고급진 맛~~ 주인장분도 친절",4년 전
5,"음식 한개만 시켜도 통영에서 맛보아야하는 멸치회, 어창젓, 졸복국 등을 밑반찬으로 즐길 수 있습니다. 갈치속젓도 저렴하고 맛있어요. 성게비빔밥, 물회 추천합니다~",4년 전
3,아침을 먹으러 가서 성게비빔밥을 먹었어요. 서울에 비하면 양 많은 편이고. 적당한 맛에 적당한 관광지 름식점입니다. 여기 반찬으로 나온 멸치회무침이 적당히 삭아서 감칠맛이 있었어요,4년 전
1,동행한 지인이 성게 비빔밥 먹고 싶다고 해서 갔는데 성게 비빔밥은 양 적고 그냥 그렇다고 하더군요. 전 참복지리 먹었는데 국물은 엄청짜고 복은 푸석하고 정말 맛없네요. 2만2천원이 너무 아까워요.,2년 전
5,"성게비빔밥에 성게알이 많이 들어가 있고 해물 된장찌개엔 가리비와 전복 그외 해산물이 듬뿍 들어가 있어서 무척 맛있게 먹었습니다 남편은 회비빔밥을 먹었는데 지금껏 먹었던것중 제일 맛있었다고 합니다
통영에 또 가게된다면 다시 들르고 싶은곳중 한곳입니다",4년 전
