별점,리뷰,날짜
5,"완전 친절. 음식도 맛남. 여수 통영 여행 중 제일 마음에 들었음.
주차는 맞은편 공영주차장에 해야 함",5년 전
1,갈치조림은 먹을게  없네요..2인분에 너무 얇고 마른 갈치 4.5토막. 제주 여수 그 어디에서도 보지못한 부실함...,5년 전
4,"20150309 오후3시20분 방문
먼저 숭늉을 내준다
도다리쑥국 주문
게장 곰피 열기(붉은볼락) 멸치회무침
그리고 통영 산양막걸리
따뜻한 통영의 도다리쑥국",7년 전
3,"아는 지인의 추천을 받고간 식당 밥이 나오기까지 40분을 기다렸다, 맛은 .....  좀 실망했다  나는  멍게 비빔밥을 먹었지만, 내 혀로 느낄수있던건 밥알....",4년 전
5,멍게비빔밥 최고예요. 밑반찬도 맛있고 사장님도 가게분들도 친절하세요,2년 전
5,"여기서 굴 좀 꼭 먹어주세요
겨울마다와서 굴 먹고갑니다
찬도 다 맛잇게 나오고 미역국이랑 생선 하나 구워주시는데 맛있어요",5년 전
4,"음식이 신선하고, 맛도 깔끔하고 좋네요~
생선구이 별로 기대 안 했는데 아주 좋네요.",6년 전
5,깨끗하고 친절하고 맛있음. 재방문 의사 100.,7년 전
5,"해물뚝배기  진짜 맛나요!
반찬으로 나오는 조기구기? 진짜 맛있고 반찬도 여러가지에요!",5년 전
5,멸치회무침도 맛있고. 반찬으로 나온 간장게장도 맛있었어요~,5년 전
5,"음식도맛이있지만
사장님뿐만아니라
직원도친절해요
또다시통영가면꼭갈곳입니다",5년 전
5,친절하게 맞아주시고 음식도 많이 주셔서 기분좋게 식사하고 갑니다. 맛도 좋았습니다.,5년 전
4,"아침부터 오픈하셔서 좋았음
멍게비빔밥에 멍게가 많이 들어있어서
좋았고
생선구이도 고등어, 삼치, 가자미가
아니여서 더 맛있고 좋았음",4년 전
4,"반찬 재사용 없는건 눈앞에서 확인ㅋㅋ
성게비빔밥이랑 도다리쑥국 먹었는데
와 막 인생의 맛!!!은 아니지만 향긋하니 먹을만 했음",6년 전
5,음식은 재료 고유의 맛이 잘 살아있고 생선 가시 발라주는게 좋았음,5년 전
5,"음식맛이 좋네요...
아저씨 친절하시네요...
잘먹고 갑니다.",4년 전
5,메뉴가 다양한데 맛도 짱 맛나고 친절해요~^^,6년 전
4,숨은듯한유명한맛집,11달 전
5,음식이 맛있음 사장님이 친절하시고 푸짐하게 나오는 편임,2년 전
5,"갈치호박국
해물된장뚝배기
멍게비빔밥
맛있게먹었어요",2년 전
5,모든 음식이 아주 정갈하고 맛있습니다. 현지인들이 많이 이용 합니다.,4년 전
5,너무맛있어요 생각하지않은 맛인데 만족스럽네요,4년 전
5,맛있게너무 잘먹었어요 주차할인권도 주셨어요,5년 전
5,"CY 아주 만족스러웠던 멍게비빔밥 점심식사. 시장 초입에 있으며, 특히 같이 나온 미역국이 좋았음.",7년 전
5,멍게가 씹히는 맛이 있을 줄은.... 넘 맛있고 소중한 사람들과 또 맛보러 오고 싶은 곳!,9년 전
5,멍게 비빔밥 멸치회무침,2년 전
4,"맛은 그런데로 좋네요
단 화장실개선이 필요 합니다",3년 전
5,멍게비빔밥이 아주 맛있습니다. 반찬들도 맛있습니다.,2년 전
4,친구와.저녁.식사로.모듬회.를.먹고.매운탕으로.마무리했음.,1년 전
4,멍게비빔밥이 맛있어요..  깔끔하고 추천합니다.,5년 전
4,뜨뜻한 숭늉 맛있어요 반찬류도 먹을만 합니다,5년 전
2,"시장내 맛집으로 알고 찾았으나
추천할만한 집은 아님",1년 전
5,생선구이 맛있게 먹었습니다. 사장님이 진짜 친절합니다.,7년 전
4,멍게비빔밥 도다리 쑥국은 맛있지만 사이드 반찬이 좀 맛이 없네용~,7년 전
5,멍게전골 강추입니다 시원하고 불고기와 멍게의 환상 조합,5년 전
5,"통영가면 무조건 가세요ㅎ
도다리쑥국 진짜 맛있네요ㅎ",4년 전
3,메뉴판에는 있는데 철이 아니라고 안된다고 하는 것이 너무 많네요,4년 전
5,"맛있어요 싼것도 비싼것도 다 맛나요
우연히찾은 맛집",5년 전
3,매운탕 국물이 매콤하고 시원하게 맛있어요...,7년 전
2,이것저것 주문했었는데 먹을 것도 없고... 맛있지도 않았음..,5년 전
5,멍게비빔밥은 신의 한수. 충무김밥을 먹고도 너무나 맛나~~~,6년 전
1,주인이 시간되면 빨리 나가라고 하는 등 정말 친절하지 않다.,3년 전
5,진짜 반찬 하나하나 다 너무너무 맛있다 짱짱짱,2년 전
5,"멍게 비빔밥,  멸치회!! 통영에만 오면 점심 해결하는 곳!!",5년 전
4,평판대로 맛있고 값싼 생선구이,11년 전
5,맛있음 친절함 가격도적당 추천함,6년 전
4,멍게비빔밥 맛나게 하는 곳,5년 전
5,저렴한 가격에 맛있음 단 주차하기 힘듬,5년 전
5,멍게비빔밥이랑 생선구이 꼭드세요,1년 전
5,친절하고 숭늉이 진짜 열일합니다💕…,4년 전
5,음식이 깔끔하고 입 맛에 딱 총아요,5년 전
5,"어른은 멍게비빕밥, 아이들은 생선구이~ ㅎ",6년 전
5,신선한 음식들하고 전체적으로 맛있습니다.,5년 전
4,생선구이가 아닌 찜같은 느낌,2년 전
4,맛있고 깨끗하고 친절하십니다~^^,4년 전
5,맛있어요 꼭 가보세요,8년 전
5,친절하시고 생선구이 맛있습니다.,5년 전
5,조미료 맛이 없는 원재료들의 맛,7년 전
3,여기가 왜케 평점 높은지 모름. 재료 그대로인 비빔밥,6년 전
4,멸치회무침,5년 전
4,생선구이를 왜 물묻혀서 주시나,4년 전
4,대구탕 맛났어요~,2년 전
5,한번 가보고 그 맛에 반해서 또 가고 또 가고,6년 전
4,맛있음. 가성비 좋음. 깔끔함,7년 전
4,반찬 맛있어요 ~,4년 전
5,구글보고 믿고들어갔는데.. 대만족!,6년 전
5,사장님 친절하심 맛있음,7년 전
4,중앙시장 회 싸고 맛납니다.,6년 전
5,사간 맞춰 들려야 하는 맛집,1년 전
5,맛있어요,5년 전
5,굿!,7년 전
5,맛있고 친절함,6년 전
3,여기 정말 괜찮음!!,12년 전
2,그저그래요.,2년 전
5,꼭 다시 가고픈 맛집,7년 전
5,갈치호박국  대박,4년 전
4,잘먹었음,5년 전
5,그저ㅓㅓㅓㅓ레전드,5년 전
3,맛나다,5년 전
4,"잡채, 장어국, 성게밥 3가지 음식이 있어요! 밑반찬 한세트가 제공되는데 맛이 좋아요👍🏻…",5년 전
3,"이 곳은 가장 정통 통용 요리 중 하나를 제공합니다.

평범한 요리가 아닌 한국 음식을 맛보고 싶은 사람에게 이 곳을 추천합니다.",5년 전
5,문계비빔밥은 확실히 경험이지만 익숙한 맛입니다. 구운 생선과 반찬은 맛이 훌륭했습니다. 서비스는 훌륭했습니다!,6년 전
5,훌륭한 현지 레스토랑 !! 그리고 주인분들도 너무 친절하세요 :),4년 전
4,리뷰 없음,1년 전
5,리뷰 없음,3년 전
5,리뷰 없음,2년 전
5,리뷰 없음,4년 전
4,리뷰 없음,2년 전
4,리뷰 없음,2년 전
5,리뷰 없음,3달 전
4,리뷰 없음,1년 전
4,리뷰 없음,1년 전
4,리뷰 없음,1년 전
3,리뷰 없음,2년 전
4,리뷰 없음,1년 전
5,리뷰 없음,2년 전
4,리뷰 없음,2년 전
4,리뷰 없음,2년 전
3,리뷰 없음,2년 전
4,리뷰 없음,2년 전
3,리뷰 없음,2년 전
4,리뷰 없음,3년 전
3,리뷰 없음,3년 전
3,리뷰 없음,3년 전
5,리뷰 없음,3년 전
5,리뷰 없음,4년 전
3,리뷰 없음,4년 전
1,리뷰 없음,4년 전
4,리뷰 없음,4년 전
1,리뷰 없음,4년 전
3,리뷰 없음,4년 전
3,리뷰 없음,4년 전
4,리뷰 없음,4년 전
5,리뷰 없음,4년 전
5,리뷰 없음,5년 전
5,리뷰 없음,5년 전
5,리뷰 없음,5년 전
5,리뷰 없음,5년 전
3,리뷰 없음,5년 전
4,리뷰 없음,5년 전
4,리뷰 없음,5년 전
3,리뷰 없음,5년 전
5,리뷰 없음,5년 전
5,리뷰 없음,5년 전
3,리뷰 없음,5년 전
1,리뷰 없음,5년 전
3,리뷰 없음,5년 전
5,리뷰 없음,5년 전
4,리뷰 없음,5년 전
2,리뷰 없음,5년 전
4,리뷰 없음,5년 전
5,리뷰 없음,5년 전
3,리뷰 없음,5년 전
4,리뷰 없음,5년 전
5,리뷰 없음,5년 전
5,리뷰 없음,5년 전
4,리뷰 없음,5년 전
5,리뷰 없음,5년 전
3,리뷰 없음,5년 전
3,리뷰 없음,6년 전
