별점,리뷰,날짜
4,"신랑이 해산물에 술 한잔 하는 걸 좋아해서 다녀왔어요~ 해산물, 회가 쫀득하니 신선하고 맛있었네요~ 직원분들도 빠르게 응대해주셔서 신랑과 좋은 저녁 시간 보냈어요^^",1년 전
5,"동네 주민인 지인의 추천으로 방문했던 다찌!!
회도 넘 싱싱했구요~ 밑반찬도 장난 없이 다 맛있었어요.
여럿이 갔는데, 모두가 만족했네요!
친절하셔서 더 맛있게 잘 먹고 온 듯 합니다!",1년 전
3,이거저거 잘나옴 양이 조금 아쉬움 3만원 세트에 메생이라면 추가 1인당 소주1병 기본제공,6년 전
5,통영 회찐맛집으로 인정합니다 스끼다시도 상다리가 부러질 정도로 많이 주셔서 배가 터질정도로 먹다가 왔습니다 끼며 회며 정말 최고에요ㅎㅎ 회도 주문하자마자 바로 떠주시는데 진짜 너무 싱싱하고 맛있었습니다 매장도 청결하고 무엇보다 사장님이 정말 친절하셨어요! 잘먹고 다음에 또 방문하겠습니다,1년 전
5,"구성은 나쁘지 않게 잘 나오고요.
회도 엄청 신선하고. 반찬 종류도 다양해서 먹을게 많아 좋더라고요. 사장님과 직원분들 친절하시고 양도 많은 편이라서 아주 잘 먹고 왔습니다.",1년 전
1,"12만원상(3명)
횟집 6만원~7만원수준
해물 신선도도 별로
다들 가지말라고 하면 안가야하는것을 깨닫게 해줌
다찌의 기본(?)인 술시킬때 무한 안주가 아님
한두판 내주고 끝남..

비추!!",7년 전
5,평소에 해산물하고 술마시는거 좋아해서 근처 놀러갔을때 가본 곳이에요. 사장님도 친절하시고 음식들이 하나같이 맛있어서 좋은 기억이 남은 곳입니다. 번창하세요~~,11달 전
5,신선한 회가 넘 먹고싶어 방문한 곳이에요! 정말 푸짐하게 잘 나오고 회 좋아하는 엄마도 만족해 하시더라구요^^ 사장님 친절 하시고 식기류도 깨끗하고 좋았어요!,1년 전
5,매장내부깔끄밍~♡ 손님많아서 바쁘신데도 친절한응대 감덩이~♡ 회덕후인 나에게 천국같았던곳😆😆 스끼도 종류별로 다양해서 골라먹기 쌉가능ㅎㅎㅎ 회 신선함은 말모말모~!! 단골하려고 나만의 먹킷리스트에 저장합니드앙ㅋㅋㅋ 또 갈께영!!!!!,1년 전
5,"여름휴가로 통영에 왔다가 검색해보니 여기가 가장 유명한것같아서 왔는데 해산물 다양하게 나오고 싱싱하고 넘 맛있게 먹고왔어요~ 술 한잔하기에 딱 좋은 곳이네요!!
직원분들도 친절해서 기분좋은 여행이되었어요~",1년 전
