별점,리뷰,날짜
1,"친절은 하신데요.. 가격은 제법 비싼 편이라는 생각이 들고요(멍게비빔밥 12,000 성게비빔밥 15,000, 성게미역국 12,000) 그 가격을 치를만큼 맛이 놀랍지는 않습니다. 청결도도 별로구요..(파리 잡느라고 아들은 거의 못먹음). 저희 가족4명 별점은 5점 만점이 평균 0.5 였어요.",7년 전
5,"아침으로 갔는데..맛있어요!
기대안했는데...만족한 아침식사",11달 전
3,"조그마한 식당입니다.
통영이나 거제는 음식값이 많이 비싸고, 종류도 그리 다양하지 않더군요. 오히려 숙박비보다 먹는게 너무 비싸요.",4년 전
4,"우니비빔밥이 참 맛있었네요. 밑반찬도 알차고
사장님도 친절하시고 만족스러운 식사였어요.",2년 전
5,"숨은 맛집~
원룸들이있는 마을안길에 있어서 제대로 찾아온게 맞는가? 의아했지만.. 오길잘한듯~^^
음식도 정갈하고 밑반찬도 풍성하게 나와서 푸짐했습니다. 밑반찬으로 가리비.문어숙회.병어회.멸치회무침.생선구이.청각무침등등~
우린 성게알비빔밥을 시켰는데 성게알에 날치알,김가루를 듬북넣고 따끈한밥을넣어 박박비벼먹으니 음~  맛있당  ㅎ~
전국에서 찾아오시는분들이 많더라구요
곤마요위에 계란으로 싼반찬에 어디서왔는지 지역명을 케찹으로 써놓아 잠깐 웃었다능~  ㅎㅎ
잘먹고왔습니다~^^",4년 전
4,"우연히 찾아간 조그마한 식당이지만, 음식들이 맛갈남. 특히, 근처의 유명한 횟집들보다도 최소한 멸치회는 비린내도 전혀 나지 않고 최고임.",7년 전
5,"통영 사는 친구가 맛있다고 해서 갔다옴.
내부는 넓지 않지만 깔끔하고 사장님이 친절하심 ㅎ
멍게비빔밥 성게비빔밥이랑 전 시켜먹었는데
다 기대 이상이었움",4년 전
4,"멍게비빔밥 너무 맛있었어요,,, 통영에 맛집 찾기 힘든데 나름 맛있게 먹고왔습니다:)
매운탕도 비린 맛 안나고 얼큰하고 맛있었어요!!!!",3년 전
2,그냥 보통.. 단체 손님 받는데만 급급,7년 전
4,음식은 정말 맛있었고 반찬들도 맛있었습니다 다만 주차공간이 좀 협소하고 로컬느낌나고 그렇습니다 추천합니다,1년 전
