별점,리뷰,날짜
3,유명 관광지의 소문난 횟집 이라는 정도의 느낌 맛은 잘 모르겠음 ... 주차장이 인접해 있고 바로옆 등대를 배경으로 사진을 찍을수 있는것 빼고 많은 기대 안하고 가면 되는 매장 너무 솔직했나요,5년 전
4,"이곳은 가성비로는 권하지 않지만, 통영의 고급 생선 맛을 맛보고자 한다면 추천합니다.  보통 횟집의 모듬회 요리가 아닌 생선에 각 하나의 포인트가 들어가 있는 특요리를 드셔야 생선요리의 진가를 맛보겠네요.
식전 곁들임 해산물(개불, 성게, 해삼, 분소, 멍게, 소라)은 평범하지만 메인인 신선한 참돔회, 처음 보는 사이즈의 생굴, 배추에 싸먹는 구운 참돔, 비린내 안나는 우럭조림, 깊은 맛을 간직한 굴 들어간 파래국, 막 쪄낸 옥돔, 레몬향 가득한 돔지리가 나오는데 이래서 여기가 경남 3대 횟집이라 불려지는데 고개를 끄덕입니다.
안타깝게 분위기상 사진을 못올리지만 어차피 이집 맛을 사진으로는 표현 불가능할 듯 합니다.
또 이용하기엔 가격대가 세서 망설여지지만, 기존 생선 요리에 질렸던 분이라면 생선의 귀한 맛을 낼 수 있다는 걸 새삼 느끼게 할 겁니다.",4년 전
4,"주변 횟집들어 비해 회가 푸짐하게 잘나오네요.
쓰끼다시도 잘나오고.
나오는 순서나 비율이 먹기 적당하고 배분이 잘된것 같아 좋았어요.
담에 또 오고 싶네요~^^",6년 전
2,15000원짜리 회덮밥이라 그런지 반찬도 밥도 진짜 별로예요. 미역국 맛있어서 그나마 별 2개~ 왜 유명한지 이유를 모르겠네요.,5년 전
4,"맛있어요. 쓸데없는 콘치즈나 샐러드, 메추리알 같은거 없고 해초반찬도 많아서 좋았어요.
다만 메인회 양이 조금 빈약한듯요.
매운탕도 맛났어요.",3년 전
2,"형편 없는 수준은 아니지만 굳이 여기가 아니어도 인근에 횟집이 많고 그중에 한곳을 가시는 것을 추천합니다. 점심은 여기서, 저녁은 인근 횟집에서 해물뚝배기를 먹었는데 점심 때 한상 차려나온 음식보다 저녁의 해물뚝배기 한그릇이 훨씬 맛있었네요.",7년 전
5,"농어회가 신선하고 맛있었음. 같이 나오는 기본 음식도 훌륭. 통영에서 회와 같이 한잔하기 좋은 가게. 다만 주차시 돈을 받는 분이 계셨는데, 공영주차장 관리인도 아니라는데 관리인처럼 돈을 받아가서 기분상함",6년 전
5,"약간은 지저분한 동네에 있고, 사람이 많으니 주차하기 힘들겠고, 당연히 그리 친절하지도 않음.  그리고 바다를 볼수 있는 창가 자리는 몇개 있지도
않음. 그러나 그런 단점들을 상쇄할만큼 신선한 회를 맛볼 수 있음.  음식점은 맛이 제일 중요하고, 그리고 회를 좋아한다면 반드시 들려봐야 할 횟집.",7년 전
2,"2020년 10월초에 다녀왔습니다.
평일 저녁이고 코로나 사태중이라 그런지 손님은 얼마없었고요. 12만원 짜리 모듬회를 어른 셋이서 시켰는데 그냥 그랬고 따라 나오는 요리도 부실했습니다. 바다 옆이라 전망이 좋다고 하는데 통영은 몇 걸음만 걸으면 바다라 전망도 감동은 아니었습니다.식사 후 밖에서 보니 통영횟집 검색에 나오는 여러 식당들이 근처에 많이 있더군요.제 생각엔 다들 비슷한 수준일거라 봅니다.아무튼 실망을 많이 했네요ㅠㅠ",4년 전
3,이정도 가격의 횟 집은 전국 어디나 비슷함. 바닷가라서 서울보다 가성비가 뛰어날거라 생각했는데 역시 서울이 뭐든 다 괜찮다는 생각이 들었음,7년 전
3,"유명인들이 많이 방문 한곳인것 같네요
완전 뛰어나지 않지만 기분좋은 식사 했습니다
초밥밥 추가로 받아서 초밥으로도 실컷먹었네요~~",5년 전
5,바닷가 근처라 그런지 회가 진짜 싱싱하고 맛있어요~,1년 전
2,"4명 모듬회 20만원으로 먹었는데
음식맛이 없었어요.
관광지다 보니 배짱영업.
뜨내기 손님이 아닌데 좀더  나은 집이 있어면
그 집으로  가겠어요.
통영에서는 회  안먹기로  마음먹었습니다.",5년 전
5,"바다가 통채로 밥상에 올라 온 듯...
전망이 통영에서 젤루 좋은 횟집이예요.
완전 친절하고 서비스도 잘 해 줘서
행복한 시간이였습니다. 멸치젓갈이 쪼멘 짜긴 해도 매우만족 별다섯개입니다~~🎵🎶💕",7년 전
5,간만에 회 땡겨서 먹었는데 회가 엄청 도톰하고 싱싱했어요 ㅎㅎ 매운탕 국물도 끝내줘서 순식간에 흡입하고 왔습니다 !!,1년 전
4,회 실력이나 안주거리 잘 대접 합니다. 운하쪽은 바다가 바로 앞에 운항 선박이 내려보여 경치좋아  손님접대 하기 좋은 장소이나 시설이 오래되어 최고 위생을 기대 하시면 안됩니다.,6년 전
1,그닥이었어요.  돈대비 너무 아깝다는 생각 많이 들었네요. 30만원짜리 상을 받았는데 모든 재료가  싱싱하지 않고 양도 많지 않았고 시원하지도 않고 전부 뜨뜨미지근..  기타 다른 반찬도 그닥 뭔가가 다 푸짐하거나 맛있거나 그러지 않고 흔해빠진 꽁치하나를 집에서 구워먹어도 싱싱하기만 하다면 와 맛있다 이런생각이 들진데..이건 뭐 단 하나도 맛있다 하는 생각이 드는게 없었네요. 애들 먹을 것도 없고 풍성하지도 않고 다 이도저도 아닌  돈아깝단 생각이 들었네요. 제일 맛있어던게 고구마 맛탕이라면 말 다한거.,6년 전
2,저녁6시도 안되서 2명이가서 모듬회소자 시켰습니다.회는 두툼하게 썰어줘요.근데 왜 경남의3대횟집인지는 저는 이해가 안가네요. 같이나온 고추는 썰어놓은지 오래되서 단면이 변해있었고 스끼다시로나온 전복은 너무비려서 손도 안댔어요.매운탕은 대접에 주더라고요.저는 그런적이 첨이에요.매운탕은 불위에 올려놓고 끓여먹는거 아닌가요?,5년 전
4,"통영에서 맛있는 음식을 먹고 왔어요.
식당이 깨끗하고 유리창에 펼쳐진 바다 경치가 너무나 인상적이었습니다.
맛있는 음식을 제공해준
식당에 감사를 드려요.",7년 전
2,"오랜만에 아이낳고 한동안 회를 못먹겠어서 못가다가 신랑하고 딱 저녀메뉴코드가 맞아서 드라이브겸 갔어요.
전에왔을때 나오던 죽도 없고 조림은 너무 달기만하고.
마지막으로 회의 양에서 딱 놀랬더랬죠.
모둠회라 서너가지?정도인것같은데 가격대비.
이건뭐지?
둘다 그랬습니다.
경치도좋고 연애때 기븐도 낼겸 갔는데 좀 실망스러웠었죠.",6년 전
3,맛은 있지만 관광지의 비싼 물가로 가성비는 떨어짐,6년 전
2,친절하지만 회랑 음식은 쏘쏘하고 관광지라 가격고려해도 가성비는 떨어집니다 감안하고 가긴했는데 다시 갈 생각은 안 드네요 관광지다 생각하고 드세요,3년 전
5,간단하게 말하자면 음식이 감칠맛나고 맛있어요~어디서던 누구던 통영 오실일 있어신분들 가보셔요~정말 괜찮습니다~사장님 비롯해서 직원분들 모두가 정겹고 좋습니다,5년 전
1,"2인 모듬 12만원. 회가 너무 적어서 나와서 횟집 또 가야할 판
쓰기다시가로 그럭저럭 배를 채울 수 있지만 회를 적당량 먹고 싶다면 비추합니다.",4년 전
