별점,리뷰,날짜
1,"가격대비 음식 몹시 실망임당
멸치회는 미리 기절해 있던걸 회무침으로 내왔고 해물탕은 해감이 안돼서 모래가 바스락 거려요",7년 전
5,넘 맛있어요~^^점심때 먹고 저녁으로 또 포장해왔어요^^,4년 전
5,멍게비빔밥.굴전 푸짐.멸치회 정말 맛있어요 점심 기분좋게 배불리 잘먹었습니다,4년 전
1,리뷰에 다들 맛있다고해서 가봤는데 내입맛이 이상 한건지 다른사람들이 이상한건지 난 별로였어요.,1년 전
1,"대기자 명단도 없고 사람은 많구 주차장도없고, 양이 너무 적,고  맛이 없다. 최악이다. 가실분 참고하세요.",5년 전
5,"멍게비빔밥 최고
사이드반찬도 다맛있어요~
서비스도 최고인거같아요",4년 전
5,직원들 너무 너무 친절하시고 눈마주칠때마다 미소를 보이십니다 음식역시 깔끔하고 인테리어도 깔끔했어요 강추!!!♡♡♡,5년 전
5,"단체 손님이 많이 와서 좀 불편한감도 없진 않지만, 식사도 훌륭하고 전체적인 퀄리티도 만족스러운편임",7년 전
5,사장님의 친절한 미소와 정성이 가득 담긴 음식이 있습니다. 추천합니다.,3년 전
5,맛있는 해물탕 매년 가는곳이지만 딴곳보다 양이나 맛이 최고입니다,5년 전
1,"주문 후 30분 넘어서 음식이 나왔어요
맛은 평범한데 가격대비 가성비는 그냥 그렇네요",5년 전
4,"가격이 적당한지는 모르겠으나, 간만에 맛있는 갈치조림 먹었네요.",6년 전
3,"근처식당중 가장 깔끔하게 리모델링되어있다
특별한맛은 잘 모르겠지만
띄어앉기등 잘지켜지고있다",3년 전
4,휴가가서 식구들과 맛집찾아가서 아침먹으러 다녀왔는데 맛있게 잘먹고왔어요 ㅎ,5년 전
4,"깔끔하고 맛있어요
가격이 좀 있긴하지만 ~^^",4년 전
5,통영 유람선 주차장이 바로옆에 있는데 주차요금이 저렴한데 그냥 도로에 방치하는 것보다 나을듯,2년 전
5,가격대비 음식 깔끔하게 맛있어요.,2년 전
