statNm,statId,chgerId,chgerType,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName
남선빌딩,KL002634,03,02,광주광역시 동구 남문로621번길 1,null,null,24시간 이용가능,33.0,125.0,KL,클린일렉스,클린일렉스,1811-1350,2,20250430012500,20250320114829,20250320141840,,,7,단독,29,29110,G0,G004,Y,,N,,N,,N,2023,광주광역시
씨어스_쌍암동 CK빌딩,KL002639,01,04,광주광역시 광산구 첨단강변로 77,쌍암동CK빌딩,광주 광산구 첨단강변로 77 쌍암동  CK빌딩,24시간 이용가능,33,125,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20250511140004,20250511131832,20250511135907,,,50,단독,29,29200,G0,G004,Y,,N,,N,,N,2023,광주광역시
첨단AM-CITY5차 ,KL002672,01,02,광주광역시 광산구 임방울대로825번길 19,null,입구 주차장 쪽 뒷편 벽면,24시간 이용가능,35.21871,126.84768,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20250515010804,20250514213545,20250515010731,,,7,단독,29,29200,H0,H001,Y,,N,,N,,N,2023,광주광역시
광주음악산업진흥센터,KL002675,01,02,광주광역시 남구 사직길 17,광주음악진흥센터 주차장,null,24시간 이용가능,35.14261,126.91491,KL,클린일렉스,주식회사 클린일렉스,1811-1350,1,20250430013449,20230804134344,20230804143357,,,7,단독,29,29155,G0,G004,Y,,N,,N,,N,2023,광주광역시
광주음악산업진흥센터,KL002675,02,02,광주광역시 남구 사직길 17,광주음악진흥센터 주차장,null,24시간 이용가능,35.14261,126.91491,KL,클린일렉스,주식회사 클린일렉스,1811-1350,1,20250430011948,20230510145626,20230510145735,,,7,단독,29,29155,G0,G004,Y,,N,,N,,N,2023,광주광역시
광주음악산업진흥센터,KL002675,03,04,광주광역시 남구 사직길 17,광주음악진흥센터 주차장,null,24시간 이용가능,35.14261,126.91491,KL,클린일렉스,주식회사 클린일렉스,1811-1350,1,20250430012531,20231228124503,20231228135724,,,50,단독,29,29155,G0,G004,Y,,N,,N,,N,2023,광주광역시
봉선모아1단지1차아파트(대선),KL002693,03,02,광주광역시 남구 봉선중앙로 115,주차장,광주광역시 남구 봉선동 984 모아아파트 주차장,24시간 이용가능,35.13165,126.91041,KL,클린일렉스,클린일렉스,1811-1350,1,20250429095304,20240321192402,20240322013923,,,7,동시,29,29155,G0,G004,Y,,N,,N,,N,2021,광주광역시
봉선모아1단지1차아파트(대선),KL002693,04,02,광주광역시 남구 봉선중앙로 115,주차장,광주광역시 남구 봉선동 984 모아아파트 주차장,24시간 이용가능,35.13165,126.91041,KL,클린일렉스,클린일렉스,1811-1350,1,20250430013218,20240329082009,20240329112308,,,7,동시,29,29155,G0,G004,Y,,N,,N,,N,2021,광주광역시
봉선모아1단지1차아파트(대선),KL002693,05,02,광주광역시 남구 봉선중앙로 115,주차장,광주광역시 남구 봉선동 984 모아아파트 주차장,24시간 이용가능,35.13165,126.91041,KL,클린일렉스,클린일렉스,1811-1350,1,20250430005413,20240328181756,20240329012810,,,7,동시,29,29155,G0,G004,Y,,N,,N,,N,2021,광주광역시
봉선모아1단지1차아파트(대선),KL002693,06,02,광주광역시 남구 봉선중앙로 115,주차장,광주광역시 남구 봉선동 984 모아아파트 주차장,24시간 이용가능,35.13165,126.91041,KL,클린일렉스,클린일렉스,1811-1350,1,20250430032001,20240324174116,20240324225957,,,7,동시,29,29155,G0,G004,Y,,N,,N,,N,2021,광주광역시
(주)숭일학원_숭일고등학교,KL002711,01,02,광주광역시 북구 모룡대길 40,체육관 주차장 입구 좌측 8m,체육관 주차장 입구 좌측 8m,24시간 이용가능,35.21781,126.89681,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20250515150504,20250515124247,20250515145944,,,7,단독,29,29170,J0,J001,Y,,N,,N,,N,2024,광주광역시
(주)숭일학원_숭일고등학교,KL002711,02,02,광주광역시 북구 모룡대길 40,체육관 주차장 입구 좌측 8m,체육관 주차장 입구 좌측 8m,24시간 이용가능,35.21781,126.89681,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20250512092304,20250512075456,20250512091701,,,7,단독,29,29170,J0,J001,Y,,N,,N,,N,2024,광주광역시
고영무(주월동파워마트),KL002757,01,02,광주광역시 남구 서문대로 706,null,옥상주차장,24시간 이용가능,35.12265,126.89897,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20250505162204,20250505144133,20250505161828,,,7,단독,29,29155,E0,E001,Y,,N,,N,,N,2023,광주광역시
고영무(주월동파워마트),KL002757,02,02,광주광역시 남구 서문대로 706,null,옥상주차장,24시간 이용가능,35.12265,126.89897,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20250501181804,20250501175105,20250501181752,,,7,단독,29,29155,E0,E001,Y,,N,,N,,N,2023,광주광역시
고영무(주월동파워마트),KL002757,03,02,광주광역시 남구 서문대로 706,null,옥상주차장,24시간 이용가능,35.12265,126.89897,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20250501121203,20250418181328,20250418192247,,,7,단독,29,29155,E0,E001,Y,,N,,N,,N,2023,광주광역시
