statNm,statId,chgerId,chgerType,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName
근로자복지공단창원병원,ME183039,01,06,"경상남도 창원시 성산구 창원대로 721, 건물 우측",null,null,24시간 이용가능,35.2187322,128.6722464,ME,환경부,환경부,1661-9408,2,20250515155233,20250512131004,20250512131650,,,50,단독,48,48120,I0,I001,Y,,N,,N,,N,2018,경상남도
명동노외공영주차장(노외주차장),ME183114,01,06,"경상남도 창원시 진해구 명동580, 좌측 주차장",null,null,24시간 이용가능,35.101616,128.717602,ME,환경부,환경부,1661-9408,2,20250515155315,20250514204419,20250514211213,,,50,단독,48,48120,B0,B001,Y,,N,,N,,N,2018,경상남도
명동노외공영주차장(노외주차장),ME183114,02,04,"경상남도 창원시 진해구 명동580, 좌측 주차장",null,null,24시간 이용가능,35.101616,128.717602,ME,환경부,환경부,1661-9408,2,20250515155420,20250515132221,20250515135749,,,100,동시,48,48120,B0,B001,Y,,N,,N,,N,2018,경상남도
명동노외공영주차장(노외주차장),ME183114,52,04,"경상남도 창원시 진해구 명동580, 좌측 주차장",null,null,24시간 이용가능,35.101616,128.717602,ME,환경부,환경부,1661-9408,2,20250515155406,20250509091719,20250509095631,,,100,동시,48,48120,B0,B001,Y,,N,,N,,N,2018,경상남도
북면골프연습장,ME183115,01,06,"경상남도 창원시 의창구 월계리 162-4, 골프장 밑 주차장",null,null,24시간 이용가능,35.567285,128.6333692,ME,환경부,환경부,1661-9408,2,20250515155255,20250513112431,20250513112552,,,50,단독,48,48120,A0,A004,Y,,N,,N,,N,2018,경상남도
북면골프연습장,ME183115,02,04,"경상남도 창원시 의창구 월계리 162-4, 골프장 밑 주차장",null,null,24시간 이용가능,35.567285,128.6333692,ME,환경부,환경부,1661-9408,2,20250515155250,20250513112858,20250513113034,,,100,동시,48,48120,A0,A004,Y,,N,,N,,N,2018,경상남도
북면골프연습장,ME183115,52,04,"경상남도 창원시 의창구 월계리 162-4, 골프장 밑 주차장",null,null,24시간 이용가능,35.567285,128.6333692,ME,환경부,환경부,1661-9408,2,20250515155245,20250514151619,20250514155923,,,100,동시,48,48120,A0,A004,Y,,N,,N,,N,2018,경상남도
호암이병철생가 공영주차장,ME183116,01,06,경상남도 의령군 정곡면 중교리 487,null,null,24시간 이용가능,35.3805686,128.3257161,ME,환경부,환경부,1661-9408,2,20250515155506,20250511113920,20250511122225,,,50,단독,48,48720,B0,B001,Y,,N,,N,,N,2018,경상남도
호암이병철생가 공영주차장,ME183116,02,04,경상남도 의령군 정곡면 중교리 487,null,null,24시간 이용가능,35.3805686,128.3257161,ME,환경부,환경부,1661-9408,2,20250515155507,20250513152127,20250513152744,,,100,동시,48,48720,B0,B001,Y,,N,,N,,N,2018,경상남도
호암이병철생가 공영주차장,ME183116,52,04,경상남도 의령군 정곡면 중교리 487,null,null,24시간 이용가능,35.3805686,128.3257161,ME,환경부,환경부,1661-9408,2,20250515155505,20250514150019,20250514154134,,,100,동시,48,48720,B0,B001,Y,,N,,N,,N,2018,경상남도
함안군종합사회복지관,ME183117,01,06,경상남도 함안군 칠원읍 삼칠로 155,null,null,24시간 이용가능,35.3095256,128.5168403,ME,환경부,환경부,1661-9408,2,20250515155416,20250514131826,20250514140026,,,50,단독,48,48730,I0,I006,Y,,N,,N,,N,2018,경상남도
함안군종합사회복지관,ME183117,02,04,경상남도 함안군 칠원읍 삼칠로 155,null,null,24시간 이용가능,35.3095256,128.5168403,ME,환경부,환경부,1661-9408,2,20250515155413,20250515112307,20250515114832,,,100,동시,48,48730,I0,I006,Y,,N,,N,,N,2018,경상남도
함안군종합사회복지관,ME183117,52,04,경상남도 함안군 칠원읍 삼칠로 155,null,null,24시간 이용가능,35.3095256,128.5168403,ME,환경부,환경부,1661-9408,2,20250515155414,20250515133703,20250515142005,,,100,동시,48,48730,I0,I006,Y,,N,,N,,N,2018,경상남도
양산시청,ME183118,01,06,"경상남도 양산시 남부동 876-1, 양산문화회관 건너편 주차장",null,null,24시간 이용가능,35.3328921,129.0361143,ME,환경부,환경부,1661-9408,2,20250515155632,20250514201700,20250514202011,,,50,단독,48,48330,A0,A001,Y,,N,,N,,N,2018,경상남도
양산시청,ME183118,02,04,"경상남도 양산시 남부동 876-1, 양산문화회관 건너편 주차장",null,null,24시간 이용가능,35.3328921,129.0361143,ME,환경부,환경부,1661-9408,2,20250515155703,20250514202102,20250514205131,,,100,동시,48,48330,A0,A001,Y,,N,,N,,N,2018,경상남도
양산시청,ME183118,52,04,"경상남도 양산시 남부동 876-1, 양산문화회관 건너편 주차장",null,null,24시간 이용가능,35.3328921,129.0361143,ME,환경부,환경부,1661-9408,2,20250515155657,20250515135244,20250515140357,,,100,동시,48,48330,A0,A001,Y,,N,,N,,N,2018,경상남도
상북면사무소,ME183119,01,06,경상남도 양산시 상북면 석계리 272-20,null,null,24시간 이용가능,35.4182066,129.0644296,ME,환경부,환경부,1661-9408,2,20250515155251,20250515120921,20250515125526,,,50,단독,48,48330,A0,A002,Y,,N,,N,,N,2018,경상남도
