statNm,statId,chgerId,chgerType,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName
블루마시티2차푸르지오,PW011217,01,02,울산광역시 북구 강동산하2로 43,null,null,24시간 이용가능,35.625172567597,129.4377906291,PW,파워큐브,파워큐브,1833-8017,2,20250515070512,20250514221632,20250515011654,,,7,,31,31200,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
블루마시티2차푸르지오,PW011217,02,02,울산광역시 북구 강동산하2로 43,null,null,24시간 이용가능,35.625172567597,129.4377906291,PW,파워큐브,파워큐브,1833-8017,2,20250514192213,20250514183233,20250514192131,,,7,,31,31200,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
블루마시티2차푸르지오,PW011217,03,02,울산광역시 북구 강동산하2로 43,null,null,24시간 이용가능,35.625172567597,129.4377906291,PW,파워큐브,파워큐브,1833-8017,2,20250515143411,20250515061111,20250515111140,,,7,,31,31200,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
블루마시티2차푸르지오,PW011217,04,02,울산광역시 북구 강동산하2로 43,null,null,24시간 이용가능,35.625172567597,129.4377906291,PW,파워큐브,파워큐브,1833-8017,2,20250515063412,20250514184548,20250514203107,,,7,,31,31200,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
블루마시티2차푸르지오,PW011217,05,02,울산광역시 북구 강동산하2로 43,null,null,24시간 이용가능,35.625172567597,129.4377906291,PW,파워큐브,파워큐브,1833-8017,2,20250515071011,20250513191610,20250513220133,,,7,,31,31200,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
블루마시티2차푸르지오,PW011217,06,02,울산광역시 북구 강동산하2로 43,null,null,24시간 이용가능,35.625172567597,129.4377906291,PW,파워큐브,파워큐브,1833-8017,2,20250514091111,20250513185925,20250514060227,,,7,,31,31200,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
블루마시티2차푸르지오,PW011217,07,02,울산광역시 북구 강동산하2로 43,null,null,24시간 이용가능,35.625172567597,129.4377906291,PW,파워큐브,파워큐브,1833-8017,2,20250515064412,20250514191001,20250515020201,,,7,,31,31200,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
블루마시티2차푸르지오,PW011217,08,02,울산광역시 북구 강동산하2로 43,null,null,24시간 이용가능,35.625172567597,129.4377906291,PW,파워큐브,파워큐브,1833-8017,2,20250515082012,20250514220050,20250515001611,,,7,,31,31200,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
블루마시티2차푸르지오,PW011217,09,02,울산광역시 북구 강동산하2로 43,null,null,24시간 이용가능,35.625172567597,129.4377906291,PW,파워큐브,파워큐브,1833-8017,2,20250515064911,20250514174211,20250514205734,,,7,,31,31200,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
블루마시티2차푸르지오,PW011217,10,02,울산광역시 북구 강동산하2로 43,null,null,24시간 이용가능,35.625172567597,129.4377906291,PW,파워큐브,파워큐브,1833-8017,2,20250514174711,20250514174153,20250514174218,,,7,,31,31200,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
블루마시티KCC스위첸아파트,PW011281,01,02,울산광역시 북구 산하중앙1로 6,null,null,24시간 이용가능,35.6257216,129.4411092,PW,파워큐브,파워큐브(SP),1833-8017,2,20250515150116,20250515081857,20250515145611,,,7,단독,31,31200,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2020,울산광역시
블루마시티KCC스위첸아파트,PW011281,02,02,울산광역시 북구 산하중앙1로 6,null,null,24시간 이용가능,35.6257216,129.4411092,PW,파워큐브,파워큐브(SP),1833-8017,2,20250514125612,20250514033927,20250514093955,,,7,단독,31,31200,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2020,울산광역시
