별점,리뷰,날짜
5,"통영에 오시면 매일 아침 꼭 드세요 두그릇 드세요!
가성비를 논하기 미안해질 정도의 시원한 시락국~!",4년 전
5,'오랜만에  시락국 먹으니 맛이 있네요.. 음식 깔끔하고 친절 하시네요,2년 전
4,시락국 맛있고 반찬은 열가지 이상.비좁은 틈사이로 반찬을 덜어오려니 넘불편.대충 먹고나옴.복잡복잡.한번쯤 먹어볼만하다,2년 전
5,"왜 맛집인지 알꺼같음
볼품없어 보이지만 반찬과 내용물을 맛본다면 극찬할듯
통영에서 아침식사로 꼭 가보길 추천함",3년 전
3,"시락국 조아해서  검색
대표 시락국집으로  방문했으나,  나의 입맛엔  그다지
시원하지만,  밋밋 한   시락국이  먹구싶다.",4년 전
4,"제피가루 꼭 넣으세요 백번 넣으세요
막걸리는 탄산없는 단맛 막걸리",1년 전
4,반찬이 참 알차네요. 기본적으로 들깨가 들어있네요. 든든하게 먹고 갑니다.,6년 전
5,인생맛집 이랄까?  석박지 꽈리고추 파래무침 계란말이 깻잎짱아치 자유배식하는 모든 반찬이 너무 맛있습니다.   시락국 역시 최고 이구요.,1년 전
5,인심도 매우좋은 사장님!  디저트로 요쿠르트하고사탕 챙겨주셨어요,6년 전
5,이곳은 미친곳입니다 맛 양 밑반찬 시락국 모든것이 완벽하며 가격은 말도안되게 저렴합니다 통영에 오시는 모든 분들 제발 먹어주세요,3년 전
5,"가성비 매우 좋은 음식점. 아침식사로 매우 좋습니다. 뭔가 못먹어본 맛같으면서 먹어본 맛같은 처음 먹어보는   국이었는데 맛있었습니다.
반찬 종류가 많습니다. 다만 바형태의 테이블 가운데에 뷔페식으로 반찬이 나열되있어서 손님들이 대화를 많이 안해야 청결을 유지할것같습니다.",2년 전
5,"여기 정말 대박입니다
처음에 낮선 해장국을 거부하던 입짧은 23살 딸이 너무 맛있다며 한그릇 뚝딱하더군요
국물이 진하고 들깨를 넣어 구수하고 맛납니다
새벽부터 하나하나 손수 만드신 10여가지 반찬은 뷔페식인데 어쩜 하나하나 다 맛있습니다
좌석은 반찬을 앞에두고 바 테이블처럼 앉는 형식입니다
겉옷은 의자 뚜껑열고 넣으면 됩니다
23년 1월 1일부터 6천원에서 7천원으로 올랐다는데 현금내니 3인분을 천원 깎아 2만원에 주시고 요구르트와 사탕까지 주시더군요
맛이며 정성이며 훈훈한 인심까지 정말 너무 대박인 집입니다",2년 전
5,사장님 엄청 친절하세요. 반찬 종류도 많고 다 짜지않고 맛있었어요!,4년 전
4,"부담없는 가격, 무난한 시락국에 다양한 반찬! 색다른 경험이었고 여행을 시작하기에 만족스런 식사였다",6년 전
3,"호 불호 크게 갈릴 것 같아요. 시골식당입니다. 너무 기대 마세요.

주차는 따로 하시고 시장 안으로 걸어들어가서 찾아야 합니다. 저희는 통영 여객터미널에 주차 후 방문했어요. 시장 대로변에도 주차구획이 있습니다. 주차는 크게 문제 없지만 시장을 통해 찾아가는 게 조금 어렵습니다. 다행히 시장상인들에게 물으면 대부분 알고 계셔서 잘 안내해줍니다.

가게는 좁고 한 번에 수용할 수 인원이 20명 정도일 것 같아요. 시설이나 위생 부분은 시골식당 수준입니다. 반찬의 가짓수 많고 건강한 맛이 납니다. 엄청 맛있다는 오바고, 정갈한 맛의 시골식당 맛이었어요.

사실 시락국에 대한 기대가 컸었는데 생각 보다 임팩트가 없었어요. 뽀얗고 진한 국물을 예상했는데, 그냥 먹어서는 장어가 들어있는지 알 수 없는 맛이었어요. 아무래도 백반기행 허영만 작가의 버프가 상당하지 않았나 싶어요. 반찬도 어린이나 젊은 사람들 입맛에는 안 맞을 것 같았구요, 저희 옆에 앉았던 20대 여성 관광객 3분도 호불호 많이 갈리더라구요. 한 분은 너무 맛있다, 다른 한 분은 별로다...

가신 김에 시장도 구경해 보세요. 가격은 잘 모르겠지만, 사람을 불편하게 하는 호객행위도 없고, 이것저것 물어도 친절하게 답변해 주시고.. 느낌 좋았습니다. ㅎ",1년 전
5,여기 진짜 맛있습니다 저 가격에 저 퀄리티 미쳤음 반찬 하나하나 다 맛있음👍,3년 전
5,반찬까지 다 맛있었어요~!,3년 전
5,"역시 원조집이라 그런지 맛이 다르네요
최고입니다 처음 시락국을 먹어봤는데
맛있네요 시래기를 잘게 썰어서 그런지 먹기가 편하네요 뱃사람들이 주로 먹었다던데...
해장도 좋고 한끼 식사로도 최고네요
다 먹고 나왔는데 또 먹고 싶네요
강추란 말을 잘 안쓰는데 강추합니다
서호 시장 들리시면 꼭 한번 가보세요
맛있게 잘 먹었습니다",3년 전
5,너무 맛있게 잘먹었어요 저렴한 가격에 무한리필 반찬까지!!! 너무맛있게 잘 먹었어요!!,6년 전
5,시락국과 더불어 다양한 반찬이 맛있는 맛집입니다.,4년 전
3,시락국이라기보다는장어국(추어탕?)방아랑산초조금넣어야됨약간비림,5년 전
5,추어탕맛 나는 시래기국. 반찬도 많고 친절하셔서 더 맛있게 먹었습니다,5년 전
5,"요즘 시대에 6천원 싸네요
국은 맛있네요 ㅎ",2년 전
3,"시래기국 + 부페식 반찬.
국은 괜찮네요.
반찬은 좀 짠 듯.
그래도 먹을만해요.",3년 전
3,반찬 가짓수는 많으나 같은 양념으로 같은맛.국은 평범 공기밥은 천원 더 받는다,3년 전
5,"정말 로컬맛집!여기 현지인만 아는 맛집인듯한 곳입니다 .부페식 밑반찬이라 조금씩 덜어드셔야해요.음식남기면 알바한시간ㅋㅋㅋㅋㅋ 아주머니 인심이 후하세요 친구랑 갔는데 갈때 요구르트,옛날카라멜,자두도 한개씩 주시더라구요.정말정말 맛나고 기분좋은 곳이었습니다",5년 전
5,"두 번째 방문
저렴하고 맛있는 반찬.
좁고 불편함 싫어하시는 분들은 싫으실수도 있어요.
여객선터미널쪽 서호시장입구에서 반댓쪽 도로쪽으로 가다보면 골목에 있음",2년 전
5,7천원으로 배부른 한끼. 밑반찬 셀프무한리필.,1년 전
2,"2월27일(일), 오전 11시경에 방문을 했는데 앞에 3팀 정도가 기다리고 있었네요. 먹고 나오니까 줄은 없어졌습니다. 아점으로 먹는 분들이 많은 모양이었습니다. (서호)시장통 안이라 그런지가격이 저렴하는 장점과 8~9가지 인지 반찬을 뷔페식으로 덜어 먹을 수 있는 특이한 점도 있네요. 다만, 코로나 상황에서 오픈된 반찬통 바로 코앞에서 식사를 해야 하는 점,  반찬 덜어 먹는 그릇 청결 상태가 매우 안좋았네요. 그릇 3~4개가 연속으로 설거지가 안 된 상태로 얼룩이나 음식물 자국이 있었습니다. 메인인 그리고 시락국이 저 한테는 많이 짠 편이라, 시래기와 부추만 건져 먹었습니다. 전반적으로 반찬들도 전반적으로 짠 편이었구요. 반찬 중에 젓갈(멸치?)이 있습니다만, 한마리만 덜어도 밥 한공기 먹는 양이니까  참고하시고, 그러다보니 줄어들지 않는 반찬 중에 하나입니다.",3년 전
5,시장 밥집. 반찬 다양하니 맛있음.(간이 세고 짜서 많이 먹긴 힘듬) 시락국 좋음,3년 전
5,시락국도 밥도 반찬도 너무 맛있어요.,2년 전
