별점,리뷰,날짜
4,"짬뽕 양이 엄청 많고 음식도 맛있는데 엄청 특출나거나 독특하거나 그러진 않고 그냥 짬뽕 맛.
2단계가 맛있다는데 1단계를 먹어서 그럴수도 있음. 1단계가 신라면 정도 느낌인듯.
2단계는 다음에 먹어봐야겠음.",2년 전
2,"글쎄요.지역 주민들 맛집이라고 소문나서 사봤는데 제 제입맛에는 안맞네요.음식에서 짠내가 난다고 할까.
담백함도 덜하고 해물맛도 짠맛에 묻혀 버리고 해물 짬뽕에 깔깔함이 아쉬웠던 식당이네요.",2년 전
3,"거제통영 여행 중에 점심식사를 위해 방문한 유명한 맛집.  맛집은 역시나 기다려야 맛인가 보다. 여기에서도 2~30분을 기다려서 자리가 났다. 분위기는 엣날 식의 실내 인테리어, 자리는 입식과 좌식으로 구성되어 있다. 내부는 그리 넓지 않다. 하지만, 주변의 동종 식당이 한가한 것에 비해 여기만 붐비는 것을 보면 뭔가 특별한 맛이 있긴 한가보다. 해물짭뽕 중간 매운맛, 탕수육, 짜장면 주문, 사람이 많아서 음식이 한꺼번에 나오지 않는 다.. 또 다른 기다림의 여유가 필요하다. 솔직히 음식 맛은 소소... 나름 그 곳만의 맛이려니....
주차.... 별도의 주차장이 없다. 식당 앞 길의 빈 공간이나, 알아서 주차하고 와야 한다.
음식 가격은 보통 수준....모두 고물가인 점을 고려시 그런대로 괜찬은편.",2년 전
2,"특해물짬뽕 소문 듣고 찾아간 집.
이 돈이면 차라리 해물탕을 먹는게 어떨까?

일반해물짬뽕은 생각보다 맵고 통영이라는 이름이 아깝게 해물이 냉동투성이다. 오징어는 칠레산 대왕오징어가 분명하고 동네중국집에서도 한두마리 주는 칵테일새우조차 없다. 조금 있는 홍합도 바지락도 만이 해물짬뽕이라 주장 하는 듯하다. 결정적으로 한우사골을 쓴다는데 이유를 알수 없다. 해물짬뽕에 한우사골이 대체 어울리지 않는다.

짜장면은 더 암울하다
기름이 줄줄 흐르는데 기본 간이 약하다. 칠레산이 분명한 대왕오징어는 쓴맛뿐이고 다른 해물은 어디에...

탕수육은 그나마 먹을만했다.
꿔바로우스타일의 찹살탕수육인데 관광지 인플레이션덕분인지 일행이 몇점씩 먹고 다니 양파만 바닥에 보인다.

아직 좌식식탁만 있는데 앉기도 불편하거니와 서빙하는 직원분들 허리도 곧 아작날듯하더라.",2년 전
4,솔직히 옜날 사람이라서 그런지 매운걸 못먹는 사람이라서 그런지 음식이 딱히 통영의 해산물이 들어가는것도 아닌거 같고 매움으로 승부를 거는 식당같다. 홍가리비 한 개 들어가고 ..... 음... 나는 인터넷에서 사람들이 많이간다는 그런곳보다는 별로였다,1년 전
1,"별점 한개도 아깝다
해물짬뽕은 국물과 면이 완전 따로 놀고 내용물도 싸구려 냉동해물만 잔뜩!!

칠리새우는 쪼꼬마한 냉동새우에 튀김옷만 엄청 씌워놨는데 그것마저도 미리 해둔것인지 완전 눅눅함.

게다가 손님이 지켜보고 있는와중에도 단무지 깍두기 등 먹다남은 잔반을 반찬통에 다시 부음...그거보고 완전 기절함.

네이버에는 평점 높고 후기도 장난아니게 많던데 아마 다 광고인듯

구글 리뷰가 정확한 내용임.",2년 전
4,고기육수와 해산물육수가 3대7정도(?) 섞인 듯한 국물이 시원하고 진하며 해산물이 담뿍 들어간게 좋습니다. 면도 쫄깃하고 맛납니다.,1년 전
4,"설명 친절하고 바로바로 조리해서 신선했습니다.
다만 조개 해감이 덜 된 것이 있었으나
서비스가 너무 좋았습니다.",11달 전
4,"웨이팅은 좀 있었지만, 매운 짬뽕이 괜찮네요~
백짬뽕도 국물이 좋았네요~",1년 전
5,통영가면 가보세요. 맛있어요,1년 전
1,"예상만큼 웨이팅 엄청납니다
주차장 없습니다
매운맛 비추입니다",7달 전
5,짬뽕과 탕수육 추천.,1년 전
5,해물짬뽕 맛은있는데... 해금이 덜된듯.. 조개를 씹을때 뭔가 자극을 줘서 멈칫거림... 주인아주머니 표정이 밝지않음. 힘들면 쉬어야함.,2년 전
2,"소문난 집에 ㅠㅠ  짬뽕과 짜장는 맛이 짜요ㅠ
짬뽕 양은 첨 볼때는 양이 많아 보이지만 국물이 많고 면은 가는편입니다
구지 줄서서 먹기 좀…",1년 전
3,"중간맛 도전해보세요
1단계 아쉬워요",2년 전
2,줄서서 먹을많큼에  맛은 아니더군요   음식주문도 서툴고    탕수육도 바삭한맛이 아닌 그저그저  그랬어요,1년 전
2,인스타 사진용 이외의 짬뽕이라는 음식으로써의 가치는 없다고 보셔도 무방합니다. 주인이 초심을 잃은건지 맛이 원래 이따군지. 통영 이박삼일 여행중 최악의 식당,2년 전
5,사람이 많아서 정신이 없었지만 맛있어요!,1년 전
5,"집근처 이런곳있으면 좋겠어요.가격저렴하고 맛있고  친절했어요.해물짬뽕,볶음밥 다 맛있었어요",1년 전
4,"짬뽕!!!!!굿  해물이 싱싱해서  먹으면 바로  느낌이 옵니다
비릿네가  전혀 없어요~매운맛 조절되니 좋았어요",2년 전
