별점,리뷰,날짜
5,"서울에서 마지막 버스를 타고 내려와 새벽에 도착해서 먹는 시락국은 아주 맛나네요^^
반찬도 종류도 많고 식성대로 골라 먹을수 있어 나름 반찬 부페입니다~
다음에도 기회가 되면 꼭 다시 오고 싶습니다~",5년 전
4,"속이 확~~~~!
풀리네요. 좋네요.
자리가 없어도
그옆에 엄마손 밥상은가지 마세요.
앞손님 먹고 남은 시락국 다시 냄비로...ㅠㅠ
12000 생선구이 정식 눈탱네요.
전갱새끼2마리 전어2마리 시락국은 한국자...ㅎㅎ
반찬도...ㅎㅎ",5년 전
5,"반찬많고 깔끔합니다.
물론 맛도좋지요 ~~~",5년 전
5,"명성만큼 맛있었습니다. 시장안으로 들어가면 찾아가기 좀 햇갈릴 수 있는데 큰 길 옆에 있어서 헤매지는 않을거예요.
반찬 종류도 다양하고 양념을 적절하게 넣어서 먹으면 맛이 배가되어 엄청 맛있어요! 저희는 먹고 나오는 차에 40명정도의 군인분들이 오셔서 못 먹을뻔 했어요.
국도 밥도 리필되는 것 같아요. 통영오시면 한번 드셔보세요",8년 전
5,"착한 가격. 푸짐한 반찬. 또 먹고 싶은 맛. 사장님의 친절함
통영에서 꼭 다시 가고 싶은 식당을 고르라면 이곳입니다. 아침 해장국으로 강추합니다.",3년 전
5,통영오면 꼭 아침식사로 먹어보길,1년 전
4,반찬도 맛있고 다찌에 앉아 먹는 재미가 있네요~ 국자체는 그냥 흔한맛이지만..반찬이 맛깔납니다~ 어린애들 먹일 반찬은ㅜ김가루 한종류네용,5년 전
4,식당천장에 다녀가신 분들의 흔적이 남아있구요..반찬은 원하는 대로 골고루 먹을 수 있어서 좋았어요..국도 맛있구요,6년 전
5,"겉은 허름하디만 내부는 깔끔하게 관리되고 있는것이 의외이다. 맛도 깊다기보단 산뜻하며, 곁들임 반찬도 맛있다. 통영에 방문할때마다 꼭 한끼씩 먹고있음.",7년 전
3,그냥 간단하게 먹으러는 가볼만함. 반찬은 먹을만 하고 종류는 10가지 정도 있음.  This place will be alright if you are looking for a place for a light meal. They have about 10 different types of side dishes.,6년 전
5,"시래기를 삶아서 껍질을 벗긴듯.
시래기가 연하고 부드러워 아이들도 잘 먹어요.

반찬이 테이블 가운데에 진열되어 있어서 원하는 것을 먹고싶은 양만큼 덜어 먹을 수 있으니
버려지는 음식물을 최소화 할 수 있을 것 같네요.

5,000원의 행복이었답니다 ^^",6년 전
3,그냥 저렴한 가격에 한 끼 먹을만한 정도입니다. 시락국이 제 입맛엔 별로 좋아하는 맛이 아니더라구요. 좁은 공간에서 마주보고 반찬을 덜어서 먹는 구조라 요즘같은 코로나가 유행인 때에는 진짜 꺼림직해요.,4년 전
5,"싸고 맛있어요. 통영에 가면 시락국은 여기서만 먹어요. 물론 다른 곳도 맛있겠지만 먹어보지 않았어요. 시장통의 번잡함도 옆사람과 부딪치며 먹는 게 나름 좋아요. 물론 좀 밍밍하다거나 비리다는 분도 간혹 있던데. 걱정말고 드셔도 될 듯해요, 저도 입이 굉장히 짧은 편인데 좋았어요",7년 전
5,"경북에서 경남통영에 방문할 일이 있으면 한 번씩 방문하는데 ........
넘 깔끔하고 음식이 맛납니다.

검사외전 촬영도 했던곳이랍니다.
이선균씨도 식사하면서 촬영 했답니다.
기회가 되시면 방문해보세요 ~~
잔잔한 감동과 정겨움을 느끼게 되실겁니다.",4년 전
3,"가끔가서 후다닥 먹는집. 포장마차에 온느낌이랄까. 국은 호불호가 있겠지만 평소 시레기국에 거부감이 없었다면 무난하게 한그릇 뚝딱 하실듯.주문하자마자 밥과국이 나오고 팍삭은 깻닢 짱아찌에 둘둘말아 꿀꺽하면 한끼식사 된거 아닙니까.특별히 맛난다 볼순 없지만 배기다리는 시간 잠시 현지 로컬의 분위기를 느끼실라면 별5개 드릴수있슴.ㅋ
근데 전 현지인이라서 3개~지송.",5년 전
5,해장국의 지존...^^,3달 전
5,"통영에서 맛집으로 소문난 만큼 괜찮은 곳입니다. 관광객뿐 아니라 현지인들도 많이 먹는 곳으로 항상 변함없는 맛과 친철함이 기분 좋게 합니다.
시장 입구에 있습니다. 잘 찾아보세요.",8년 전
5,"통영여객터미널앞에 있는 서오시장 속에 있는 국밥집으로 반찬가지수가 다양하며 개인접시로 먹을 수 있어 맛도 있고 가성비가 넘 좋았습니다.
새벽5시에 먹었습니다.",4년 전
4,"오래전부터 경영해오신 시장통의 먹거리인데 간단하게 한그릇할수있는집!
이젠 매스컴의 위력으로 자유롭게 언제라도 편히먹던장소가 아닌 번잡해진곳으로 변했네요^-^",7년 전
3,"전날 저녁에 다찌에서 한잔 하고 허기진 배를 달래려 새벽에 들렀죠 반찬을 부페식으로 해놓고 시락국을 먹는데 꽤나 맛있게 먹었습니다
이런 시락국집이 많았으면 하는 바람과 함께
아침 해장국으로 괞찮아서 시락국집으로
생각 날 것 같습니다",6년 전
1,"뚝배기처럼보이는 플라스틱그릇에 미지근한 시락국, 머리노랗고 손톱화려한 일하는 아줌마는 반찬먹을때마다 감시하듯 빤히 보고있고 불친절하고. 통영의 이미지까지 안좋아됐어요. 왜거길 추천하는지 이해가안되요.",3년 전
3,"기대치가 커서 그런지 그냥그렇습니다
반찬을 덜어먹는 분위기가 특이하긴 하지만 맛은 별로 기대하지 마시길~육수를 장어뼈로 내신거 같구요 시래기는 부드럽게 잘 삶아졌습니다",5년 전
5,시락국 처음 먹어보는데 지금 같은 날씨에 든든하게 배를 채울 수 있는 통영 향토음식이에요 우리 가족은 너무 맛있게 먹고 왔네요,6년 전
4,"구수한 국물의 시래기국, 반찬이 많고 맛도 좋네요.
주문하면 바로 음식이 나와서 배타기전 간단히 먹기 좋아요..",5년 전
4,"정성이 가득 들어간 슬로우 푸드의 정석.
뷔페식 반찬은 보기만 해도 배가 부름.
시락국은 스토리텔링이 많은 음식이지만,
맛은 추어탕보다 약간 약한 것 같음",3년 전
2,"죄송하지만 제 취향이 아니었어요..
이집이 잘하고 못하고를 떠나서
제가 알기로 시락국이 장어뼈(?) 우린 국에
시래기를 넣은것으로 알고 있는데
생선 비린내가 심했습니다..(장어탕 정도의 구수함을 생각한 건 착각이었네요)
이런 국물 베이스를 해안가쪽 지역에서 즐겨 드신다면 좋아하실 수 있는데
서울 촌놈 입맛에는 진짜 생소한 맛이고
젓국보다 더 찐한 말린생선 고아 만든 국물 맛이었어요.
아시는 분들은 드시고 처음 드시는 분들은 참고하세요~
해산물 잘 먹는 저도 코막고 겨우 먹었고 동행인은 아예 안좋아했습니다. 통영 현지음식이라 생각하고 체험으로 드셔보시는것도 의미있을까요.. 특색있는 음식인듯하네요^^
포장해갔는데 위생봉지가 아닌 그냥 일반 비닐 봉지에 담아주신 것도 살짝 충격",5년 전
5,시원하고 개운하고 정말 좋아요. 가격도 저렴 ^~^,8년 전
1,젊은이들 취향 아님. 집에서 해먹는 시레기국이 더 맛있음. 테이블에 놓여진 후추같은 통은 고수풀 같은 류의 향신료니 국에 넣을 때 주의할 것.,7년 전
3,"맛은 있는 편이나 가격이 주변에 비해 높은편.
하지만 시락국은 다른 지역에 비해 반찬구성이 좋은 편으로 여기도 가고 저기도 가고 이리저리 가길 추천",5년 전
3,"통영여객선터미널 부근에있는
시락국집으로 유명세를 탄집이나
사람들의 입맞에 맞는사람.
장어비릿내가나서 싫어하는
사람들이있음!
식당앞에 어시장이라 청결하다고
할수없고 유명세에 비해선 식당안이
뷔페식이라 청결상태가 미흡!",7년 전
5,"노포의 매력을 느끼고 싶은 분들께 추천
추어탕시래기국이라고 함
반찬 부페도 매력적",1년 전
5,완전 시골에서 할머니가 해주시는 구수한 맛에 홀딱반함..국물맛은 기본이고 각종반찬들도 완전 맛있었어요,3년 전
5,맛있었어요. 좀 좁았지만 맛있는 반찬 원없이 억고 시락국이 정말 맛났어요! 설 다음날인데도 사람들이 끊임없이 들어 오더라구요.,5년 전
4,"1인당 6천원 시레기국 (단일메뉴)

장어 우린 육수로
반찬이 매우 다양함.

김 잔뜩 넣은 시레기국은 익숙함 속에 신선함",4년 전
4,장어탕 기본베이스라 색달랐습니다,5년 전
3,오래됬다는것빼곤그저그랬어요.하지만근처여행와서이른시간에배고플땐이집갈수있어서좋은듯,1년 전
4,서호시장에 위치하며 주차는 여객선 터미널주차장을 이용하시고 부근에는 전망좋은 서피랑이 자리하고있습니다 현지인도 많이 찾는 맛집입니다,4년 전
2,"제 입맛엔 안맞아서 한술뜨고 그냥 밑반찬에 물말아먹고 나왔네요.
식당에 들어서기 전까진 구수하게 사투리 쓰시는 할머니가 계실것 같았지만 동남아분들 두분이 맞이해주셔서 쫌 당황스러웠어요.",6년 전
4,현지인의 아침 간편식. 반찬은 셀프시스템. 시락국과 밥은 서빙함. 일본에 온 느낌의 좁은 실내에 30명이 식사 가능한 구조.,5년 전
5,아마도 시락국하면 이런 분위기에서 먹어야 제맛이 나지요. 정형화된 테이블에 그릇으로 나오는 식당하고는 비교불가 입니다,2년 전
5,시락국=시래기국 뜨뜻하게 한그릇 하고 가셔요 김넣어서 먹으니까 새로운 맛입니다 반찬은 솔직히...모르겠어요,5년 전
5,한마디로 대끼리(존맛)예요ㅎㅎ,4년 전
4,2019년 1월1일부로 6000원으로 인상.,6년 전
5,말하면 뭐해요. 10가지가 넘는 반찬과 함께하는 국밥. 해장으로 최고(해장은 청양고추 듬뿍),4년 전
