별점,리뷰,날짜
3/5,숙소는 2년 미만 신축이라서 깨끗했음. 에어컨 성능이 좋았음. 화장실 화장지 걸이가 지나치게 뒤쪽에 설치 되어 있어 풀어 쓸려면 허리가 아팟음. 10cm 정도만 앞으로 이동설치 했다면 좋았을 것임. 샤워용 스폰지 타월이 없었음. 주방비치 품목이 명판에 나와있는 리스트 대로 비치 되지 않았음. 꼴랑 컵6개가 전부이다. 인덕센은 설치만 되어있고 전원은 연결되어 있지 않다. 무니만 콘도다. 아울러 취사금지라서 매끼니 마다 밖에…,5년
5/5,통영 바닷가에 위치한 분위기 좋고 전망 좋은 호텔입니다. 남해 한려수도의 푸른 바다를 바라보며 이순신 장군의 애국 충절을 기리는 마음으로 산책길을 돌아보면 건강과 힐링이 다 해결되는 곳입니다. 이곳에서 한산도를 찾아 이순신 장군을 위해 묵념한번 해보시길 권합니다.,2년
5/5,"통영하면 스탠포드죠!:) 준공년식이 얼마 되지않아서 깔끔하고 매우 고급스럽습니다.
일층에 있는 베이커리도 훌륭하고, 사우나 시설도 깔끔했어요.여름에는 수영장도 좋았지만.. 사람이 너무 많아서 제대로 이용하지 못했었네요ㅠ 하지만 뷰는 역시 좋습니다.",6년
2/5,"시설은 깔끔하고 좋으나, 4성급에 맞는 서비스는 엉망이네요. 객실에서 바퀴벌레가 나왔으나, 직원분 한명 휴지들고 와서는 좋은 하루 되라고 하네요.
(애기가 그 방에서 뒹굴고 놀았다는게 참...)
적어도 팀장급은 와서 사과하고 상황설명을 해줘야지, 일반 비지니스호텔보다도 대처를 못하네요.",6년
5/5,새로 지은 호텔이라 깨끗하고 시설이 좋음.특히 조식  추천합니다,9달
5/5,"여기 바다뷰가 너무 너무 좋아요
마누라가 뿅갔어요. 여기서 둘째만들려고 했는데 마누라가 안된다네요 ㅠ 조식은 공짜가 아니고 두당 이만원내고 먹어야된데서 안먹었어요. 삐찜
그리고 요트장이랑도 가까워요.",3년
5/5,"뷰도 좋고 룸컨디션도 괜찮았어요 1층 레스토랑에서도 합리적인 가격으로 다양한 바베큐와 석화를 먹을 수 있었습니다.

뷰 5/5
룸컨디션 5/5
부대시설 4/5 (코로나 여파)
가격 4/5 (합리적 호캉스 가능)
서비스 5/5 (대체로 친절하세요)",4년
4/5,객실도 깔끔하고 좋았으나 욕조의 물이 잘 빠지지않고 샤워커튼에선 걸레 냄새가 났다. 욕실은 한쪽이 전면 투명유리로 일출이나 석양 혹은 티비등을 보면서 반신욕등을 즐길 수있게 만들었다. 물론 안쪽에서 블라인드를 내릴 수 있게 되어있음. 조식은 먹지 않음.,6년
5/5,"오랜만에 찾은 통영
룸은 크고 코너배경이라 시야가 좋다.
주차장은 넑고
룸컨디션은 조금 실망이지만
이정도면 만족합니다.
산책하기 좋은 호텔
편안하게 쉬기좋은 호텔 인것 같아요.",3년
4/5,새 리조트여서 상당히 청결하고 깔끔합니다. 안방에 티비도 한대 더있고 집보다좋은것같습니다. 냉장고도 참 크네요.단점은 취사가 불가하여 모든음식을 사거나싸가야한다는단점이 있습니다. 식기류는 있지만 설거지 비품이 없어서 닦아쓰려면 설거지 용품을 싸 가야할것 같습니다.,6년
5/5,여기는 바다뷰가 너무 예쁘다. 사랑하는 누군가랑가면 너무좋을거야. 코너에 있는방을 뭐라더라 베란다도 넓게 이용할수있고 항구와 바다를 한번에 볼수도있다. 힐링되는곳 /// 그리고 루지나 케이블카 같은것도 모두 주위에 있어서 이동도 편리함,4년
3/5,"깨끗하고 건물 자체는 관리가 잘되고 있는 곳. 그리고 바다를 면한 객실의 뷰는 한려수도를 한 눈에 관망할 수 있는 곳. 최고의 강점인 듯.
아침부페는 종류가 좀 부족하고 사우나는 탕이 좀 작지만 그런대로 피로를 풀기에는 적당하고...
직원들은 아직 숙달되어 있지 않은 듯, 뭔가 서비스 마인드가 부족한 느낌.
방음이 잘되지 않아 외부의 소음에 고생함.",7년
