별점,리뷰,날짜
5/5,"주차장이 좀 멀리 있으니 걸어와야 합니다.
다만 객실에서 바라보는 뷰 하나만으로도 방문 가치가 충분하다고 생각합니다. 객실은 약간 노후화된 것 빼곤 깔끔합니다. 침대 푹신하고 좋습니다. 산책로가 잘 되어 있고 조식도 나쁘지 않습니다. 좋은 경험이었네요.",2년
4/5,"13년만에 다시 갔어요. 해변 산책로가 너무 좋았어요. 자전거 대여도 있었는데 비가 많이 와서..
주차장이 살짝 아쉬웠는데 전체적으로 만족. 온돌방이랑 침대방이 따로 있어서 좋아요.",2년
2/5,"굴이 제철이라 통영으로 냅다 뛰어가던길에 예약한 곳.

4성급이라는 말. 그리고 가격이 저렴해서 득템했다며 호기롭게 예약한 곳.

주차장이 없는 리조트를 처음으로 알게 해준 곳.

날씨가 다소 좋지 않아 뼈저리게 주차장의 소중함을 알게된 곳.

당연히 주차장이 있을거라는 생각은 당연한게 아닐수도 있다는 것을 알게 해준 곳.

침대가 딱딱했던 곳.

2박을 했는데 룸 청소를 받기 위해서는 추가 요금을 내야 했던 곳.

수건을 더 받으려면 추가 요금을 내야 했던 곳.

10시에 안내방송이 나올때 객실정리와 쓰레기 정리  분리수거를 알려주던 곳.

당황했지만 시키는대로 객실도 정리하고 분리수거도 하고 쓰레기도 모아서 층마다 준비된 쓰레기 버리는곳에 가서 갖다 버린 곳.

침구 정리도 깔끔하게 하고 여기가 집인지 밖인지 어차피 음식물쓰레기며 분리수거는 내가하니까 익숙하지만 내돈내고 놀러와서 이러는게 어색하게 느껴지던 곳.

호텔만 다녀봐서 그런가 리조트는 처음이라 그런가 촌놈티낼까봐 그냥 시키는대로 열심히 하게 된 곳.

늦은 밤 옆방 윗방 아랫방 코고는 소리가 들려와서 정겨운 곳.",1년
3/5,가격에 비해 시설이 많이 노후화되서 리모델링이 필요한것 같아요. 위치도 좋고 뷰도 좋으나 주차하기도 힘들고 많은 개선이 필요해보여요.,1년
5/5,"리조트 건물에 주차장이 없는게 아쉽습니다. 주차장이 도보로 5분거리 다른곳에 있음.
방 상태와 경치는 좋습니다.",11달
5/5,"리모델링해서 내부가 깨끗함. 주변 산책하기도 좋음.
주차만 좀 불편한데 그냥 맘편히 넓은 공터주차장에 세우는게 좋을 듯. 빈자리 날까 돌아다니는것보다는 넓은곳에 주차하고 조금만 걸어가면 됨. 정문에 일행이랑 짐들 내려주고 돌아서 내려오다보면 넓은 공터 있음.
오션뷰는 추가금액 내는데, 낼만 함. 탁 트인 바다전경 예쁨. 아침에는 해뜨는 풍경까지 볼 수 있음.
스포츠센터가 바로 옆에 있어서 조금 일찍 들어가서 볼링을 쳤는데 투숙객은 4천원, 신발 1천원. 생각보다 재밌어서 이틀 연속 볼링장을 찾음. 바로 옆에는 탁구대도 있고 당구장, 오락실, 노래방도 있어서 가족단위로 즐기기 좋을 듯.
아침에 주변 산책했는데 너무 좋음.",2년
5/5,"주차는 좀멀어요
뷰는 아주좋아요
일출뷰는 1.5만원 정도의 추가금이 필요한것 같아요.
통영국제음악단 공연 일정 맟추어서 오시면 일석 이조일거 같아요
전반적인 룸컨디션 좋습니다
바다를 보며 잘휴식 하고 갑니다
봄여름 가을 좋을듯해요",1년
5/5,오랜만에 방문했는데 리모델링해서 깨끗하니 좋더라구요. 큰평수였는데 안방욕실이 유람선보면서 반신욕할 수 있게 되어 너무 멋지더라구요. 모든방이 오션뷰~ 너무 멋졌어요.,2년
3/5,"방의 크기 및 청소상태 다 적당했습니다. 다만 많이 낡았다는점. 하지만 리모델링 하고 있으니 이건 차차 개선될것 같습니다.
방에서 보이는 바다풍경은 말할필요없이 이곳을 또 가야하는 이유가 될 것이지만 푹 꺼지고 평평한 베개는 필히 바꿔야 숙박이라는 단어가 부끄럽지 않게 될것입니다.
이제 코로나도 끝나가니 꼼꼼히 점검하셔서 곧 다시 만날수 있길 바랍니다^^",2년
5/5,마리나 리조트는 통영 갈때마나 1박이상씩은 간 것 같네요. 바다 바로 앞이라 위치도 좋고 아침 산책하기 너무 좋습니다!!!,1년
