별점,리뷰,날짜
5/5,"조용하고 이국적인 분위기  럭셔리 리조트입니다.
아침식사가 8시부터라서 일찍 체크아웃을 할때는 다른 방법을 찾아야 할듯 합니다.
숙박하고나서 요트를 투숙객 할인 받아서 타는 것이 팁이네요. 다음에 꼭!!!",6년
3/5,"아이와 함께하기 좋은 풀장
식사하는 것은 편의점에서 사먹거나 나가서 먹는것을 추천
횟집 가격은 상상을 초월한다
성인들이 즐기기에는 별로...
객실이 부분적으로 조금 더러워보임",3년
5/5,"여기 좋음.  무조건  해야될것 = 요트투어
다른데서 해봤다면  안해봐도됨.  사진 스팟도  잘알려주고 소소하게 이벤트도 함. 3만원 1도 안아까움.
숙소는 사실 엄청 좋지는 않음....3성으로  기억하는데 딱 그정도였고 근데 건물이 특이해서 보고있으면 기분은 좋음. 연식이 좀 된듯하나 관리도 잘도ㅐ있음.
더럽거나 낡은데 가면 자기 좀 힘들어하는데  그런거 전혀 없이  기분좋게 갔다옴",4년
3/5,"쫌 외진 위치에 있어요.
저녁엔 밖에 나가는일은 무리이고 할일도 갈곳도 없어요...
체크인 카운터앞에 편의점처럼 기본적인 과자,음료, 주류, 인스턴트음식 판매대가 설치되어 있지만   왠걸.... 좀전에 사러 갔다가 알았네요. 진열은 해놓고  판매는 불가 라네요. 이유는 인테리어 수리중이라 판매 할수 없데요.  결국 차끌고 나가서 사왔어요.
조식 신청은 전날 미리 예약 해야하고요.
리조트안에 있는 횟집에서 제공된다고 해요.
저희는 안먹고 나가서 사먹었어요.
룸컨디션은 나쁘지 않고요.
리조트 전체적인 컨디션은 겨울이라 그런지 관리가 안되는듯한 느낌이에요.
한번은 오지만 두번은 글쎄요...",6년
5/5,객실에서 수영장이 연결되고 복작거리지않아서 좋아요. 가족.연인.친구들 다양하고 재밌네요. 제주도 또는 외국온 느낌입니다,5년
5/5,가족과 함께 가면 너무나 좋은 곳. 단독채에 산책코스도 있고 오전에 요트 세일링 코스도 저렴하여 날 좋은 날 하면 딱 일듯. 야외 자쿠지는 ㅎㅎ 1인용으로 딱 .,6년
4/5,"숙소비용 비쌈
기본형 이상 등급에서는 자쿠지 있음

시설노후가 좀 있어서 감안 필요
서비스는 친절
부대시설 이용 편리

카페이용 강추
자전거 도로 강추
특히 요트투어 진짜강추",3년
5/5,"다른나라여행온듯한 풍경이였고
좋았어요 온수풀장도좋고
요트도 타는거추천드림
단점은 음식먹고 그릇들이나 음식물버릴라면 매점까지가야하는게 별루였음",4년
4/5,"가족, 연인과 좋은 추억 만들수 있는곳. 해외여행 못가는  대신 충분히 만족만할 곳. 수압이 약하고 먹을것을 챙겨가야하는 번거로움. 중앙시장과 멀지않아 그나마다행. 24시간 편의점 굿~",3년
5/5,"통영에서 차와 아이가 있고, 휴양이 목적이라면 가족 단위의 최선의 선택(예약이 가능하다면).
바로 앞의 야외수영장, 카페테리아, 24시간 편의점, 자전거 코스 및 대여소, 요트 등 체험 프로그램. 특히 요트는 유아 탑승 가능하고 너무 친절하게 해 주셔서 좋았습니다.
참고로 체크인 시 케이블카 2천원 할인권을 주니 챙기시길...",5년
3/5,보통 입니다 물놀이 하기엔 찝찝합니다 상태가 그닥  샤워할때 수압이 많이 약해요  하룻밤 여유 있게 보내실분은 괜찮은데 저는 그닥,4년
3/5,비수기에 저렴한 가격 아니라면 추천하지않음 일몰요트는 투숙객이 아니라도 가능하기때문에 요트는 추천 오션뷰보다는 가든뷰가 좋음,2년
5/5,"여름휴가로 부모님 모시고 왔어요!
초가도 예쁘고, 특색있는 외관에, 리조트 내 식당까지 가족여행으로 아주 좋아요♡♡",2년
4/5,정원관리가 잘되었고 제주도에 온것처럼 인테리어도 멋지고 옆에 해안산책길이 조성되어있어서 걷기도 좋아요^^,5년
4/5,한려수도 통영의 아름다운 영운리 포구에있는 아늑하고 소담한호텔. 욧트가있고 해안의 산책로와 자전거 도로 산과공원과 낚시를 동장소에서 즐길수있는 쾌적한 새로운 휴식처로 인기를 더하는것같다 바로 인근에  같은재단의 신설콜프장(18)도 성업중,7년
5/5,"여긴 무조건이여 형들
통영에서는 풀빌라가지말고
여기가
숙박도 좋고 붙어있는 수영장도
노천탕도
인당 35000원에 이용하는 선셋투어도
꼭 가봐 꼭 꼭",3년
2/5,위치는 좋다. 패미리룸은 방이하나에 화장실도 하나.2명이가야 적당할듯합니다.주차가 매우 어렵습니다.,4년
5/5,"일단 바닷가를 아주 편안하게 걸어서 즐길수있습니다.
자전거를 타도 좋습니다.
차도가 없어서 안전해요",4년
5/5,부모님과 아이들과 같이 지내기에 최고입니다. 밖에 노천탕이 있어서 료칸 분위기도 있습니다. 동남아 풀빌라 같기도 하구요. 다시 와보고 싶은 곳입니다.,5년
5/5,5월이 휴가 정말 기분좋게 보내고 있습니다. 6월에서 8월은 수영장 이용이 가능한데 꼭 추천 드리고 싶어요,6년
5/5,"호텔이 에쁘고  아기자기해요.
조용히 휴양하기 좋은 곳 이네요.
공기도 말고 바로앞 해안로 산책길도 좋고",5년
5/5,"주변 경관이 깨끗하고 예쁨, 통영에 오면 숙박은 이곳에서만 할것 같음",1년
5/5,"객실 환경도 좋았고, 어메니티도 나쁘지 않음
수건도 충분 직원분들 친절
수영장도 따뜻한 물이어서 아이들 놀기 좋았다.
재방문 의사 있음",3년
5/5,수영장 오후 9시까지 이용가능해서 여유로이 놀고 추운날 물도 따뜻하게 해줍니다 가든뷰 너무 힐링이네요 냉장고는 작으니 적당히 사오시길 고양이 천국,3년
5/5,"조경이 잘되어 있어서 아늑해요
풀장도 물이 따뜻하여 피로풀기 좋아요",3년
5/5,조용하고 경치좋은 장소 리조트입구에 주차하시고 리조트를 가로질러 수륙해안도로 산책하시면 경치가 끝내줍니다,3년
4/5,"리조트 시설은 그럭저럭...
주변 환경이 너무도 좋아요..
조용하고 휴가다운 시간을 보냈네요...",2년
5/5,"통영에 갔다나 들렸는데 정말 경치가
아름다운 곳이네요. 담에 가족과 함께
숙박하고 싶어요",3년
5/5,"공기좋고, 객실도 훌륭하고 해안산책길과 요트체험까지 즐길수 있어 너무 좋았어요. 조식또한 최고!",5년
5/5,오래됐다고는 하던데 나름 관리가 잘된 리조트였습니다. 푹 쉬기 아주 좋은곳입니다.,1년
4/5,"통영산양읍 영운리해안가
삼칭이해안길에 있는 마리나리죠트로
리죠트를 제주도전통가옥모냥건축하여 놓았어며 레스토랑.커피숍이있으며
바로옆엔 사계절골프를즐길수있는
동원골프장과 한산리죠트마리나에서
호화파워보트를 타고한려수도바다를
관광할수있으며 무엇보다 리죠트에서
바닷가로 산책과 자전거를타고 돌아볼수있는 삼칭이해안길이있으며
리죠트에서 조금해안길을 걸어면
복바위라는 조그마한 섬에서바라보는
경치가참으로 멋지며 계속거닐다보면
통영등대낚시공원.수륙마을앞통영공설해수욕장.스탠포드호텔.국제음악당이나오며 밤에는 가로등이켜져서
밤에도 산책할수있음.",7년
4/5,통영 앞바다에 수려한 경관과 이국적인 분위기의 고급스러운 요트와 같이 즐길 수있는 휴양시설이 좋네요~,5년
5/5,"수영장, 객실, 요트, 산책로, 자전거길, 횟집등 리조트로서 완벽합니다^^ 통영에서는 최고의 리조트가 아닐까 하네요.",2년
5/5,너무맛난커피집도있고  주위분위기가 대박  곳곳에  사진맛집이고  분위기가 끝내주는곳  통영청정바다의  진수를 볼수있는 너무 클린지역,3년
4/5,"초가 지붕 독체로 된 방들이 맘에 많이 좋아요.
그리고 바로 근처에 둘레길이 있어 많이 좋아요.
호텔 스타일 입니다.",6년
4/5,외국같은 느낌으로 좋았지만 가격에 비해 엄청 좋지는 않았어요. 그리고 풀장은 너무 기대만큼 좋지않고 수심이 깊지 않아요. 5월 초에 벌레가 많았어요.,4년
5/5,"객실앞 풀장도 너무 이국적인데다가
특히요트타는건 너무길고 좋았습니다",1년
5/5,"조용하게 힐링할 수 있는 최적의 장소입니다.
통영 여행지 근처라 접근성도 나쁘지 않아요.
재방문 의사 100% 입니다.",6년
5/5,아름다운 통영에서 즐길수 있는 멋진 풍경과 즐길거리... 편안한휴식,1년
5/5,"동남아로 여행가고 싶단 생각이 드는곳
맥주한잔이 5천원으로 기분내기 적정수준",1년
3/5,"시설과 직원은 나름 괘참으나 청소가 부실했음. 전 투숙자의 콘택트 렌즈, 이쑤시게 등이 굴러다녔음.",6년
5/5,"너무 좋아요 탁트이 바다와 야외보조풀장도
있고 가족.연인끼리와도 좋아요",2년
